Event_Num,Date,LAT,LON
161850297,2016-07-03,38.4379375,-122.7615328
161870240,2016-07-05,38.43903444,-122.71295049999999
161960201,2016-07-14,38.43894087,-122.71507849999999
162000228,2016-07-18,38.45430053,-122.6918648
162000300,2016-07-18,38.44053199,-122.70968880000001
162040006,2016-07-22,38.42519709,-122.6657795
162040069,2016-07-22,38.44114633,-122.71012549999999
162040070,2016-07-22,38.43817831,-122.7167402
161830001,2016-07-01,38.43307028,-122.7149396
161830002,2016-07-01,38.45399065,-122.7143909
161830003,2016-07-01,38.42585217,-122.7024686
161830004,2016-07-01,38.448648,-122.75248219999999
161830005,2016-07-01,38.44508468,-122.66430929999999
161830007,2016-07-01,38.46675429,-122.6740923
161830008,2016-07-01,38.44535771,-122.68178619999999
161830010,2016-07-01,38.46675429,-122.6740923
161830011,2016-07-01,38.430333700000006,-122.70606370000002
161830012,2016-07-01,38.44520683,-122.68781979999999
161830013,2016-07-01,38.461475,-122.671375
161830014,2016-07-01,38.44577885,-122.72255679999999
161830016,2016-07-01,38.45681756,-122.7449037
161830017,2016-07-01,38.48192334,-122.74273500000001
161830018,2016-07-01,38.46514621,-122.665481
161830022,2016-07-01,38.45991177,-122.7284087
161830023,2016-07-01,38.46421777,-122.72841559999999
161830026,2016-07-01,38.44531078,-122.71774199999999
161830027,2016-07-01,38.43965306,-122.70543
161830029,2016-07-01,38.45597786,-122.73711570000002
161830030,2016-07-01,38.45070094,-122.69477659999998
161830031,2016-07-01,38.44581039,-122.7304284
161830032,2016-07-01,38.45998808,-122.72469280000001
161830033,2016-07-01,38.46421777,-122.72841559999999
161830034,2016-07-01,38.45993819,-122.7267705
161830035,2016-07-01,38.43379484,-122.74240049999999
161830037,2016-07-01,38.45739168,-122.67956389999999
161830038,2016-07-01,38.45258756,-122.7513351
161830040,2016-07-01,38.45134278,-122.76611709999999
161830041,2016-07-01,38.43904531,-122.6911248
161830043,2016-07-01,38.46426095,-122.66929579999999
161830044,2016-07-01,38.44663289,-122.76323459999999
161830047,2016-07-01,38.46421777,-122.72841559999999
161830050,2016-07-01,38.43519318,-122.70728030000001
161830053,2016-07-01,38.44036347,-122.70283090000001
161830054,2016-07-01,38.43033883,-122.7175395
161830055,2016-07-01,38.45998549,-122.7302449
161830056,2016-07-01,38.44055226,-122.768196
161830057,2016-07-01,38.46505778,-122.71938200000001
161830058,2016-07-01,38.46101047,-122.71060890000001
161830059,2016-07-01,38.46081666,-122.71832040000001
161830060,2016-07-01,38.45029799,-122.68860159999998
161830061,2016-07-01,38.46709833,-122.7512155
161830062,2016-07-01,38.45884356,-122.7326085
161830064,2016-07-01,38.46121774,-122.71653300000001
161830067,2016-07-01,38.46426095,-122.66929579999999
161830069,2016-07-01,38.495433,-122.71311399999999
161830071,2016-07-01,38.45154944,-122.66967520000001
161830072,2016-07-01,38.49691209,-122.71346399999999
161830073,2016-07-01,38.41064839,-122.7293344
161830074,2016-07-01,38.41925762,-122.72062279999999
161830075,2016-07-01,38.4706443,-122.72981340000001
161830076,2016-07-01,38.42866101,-122.74153390000002
161830078,2016-07-01,38.41986673,-122.72061799999999
161830079,2016-07-01,38.44091148,-122.70085220000001
161830080,2016-07-01,38.45254856,-122.7696375
161830083,2016-07-01,38.42210008,-122.7206362
161830084,2016-07-01,38.49292675,-122.7122851
161830085,2016-07-01,38.42210008,-122.7206362
161830086,2016-07-01,38.45061781,-122.7145354
161830087,2016-07-01,38.4227921,-122.7206415
161830088,2016-07-01,38.46916414,-122.72436090000002
161830089,2016-07-01,38.44076213,-122.7215076
161830091,2016-07-01,38.448475,-122.732201
161830093,2016-07-01,38.44114633,-122.71012549999999
161830094,2016-07-01,38.47247575,-122.7306991
161830095,2016-07-01,38.452966499999995,-122.731721
161830096,2016-07-01,38.44257364,-122.71124170000002
161830097,2016-07-01,38.42978491,-122.72890819999999
161830099,2016-07-01,38.455476000000004,-122.67870400000001
161830100,2016-07-01,38.4414495,-122.7190885
161830101,2016-07-01,38.44076213,-122.7215076
161830102,2016-07-01,38.46467762,-122.6344043
161830104,2016-07-01,38.42291731,-122.70760179999999
161830105,2016-07-01,38.44292593,-122.70452560000001
161830108,2016-07-01,38.455409499999995,-122.72817260000001
161830109,2016-07-01,38.44581039,-122.7304284
161830110,2016-07-01,38.42184823,-122.74937479999998
161830112,2016-07-01,38.43957341,-122.720619
161830113,2016-07-01,38.42763646,-122.73785079999999
161830114,2016-07-01,38.45974038,-122.7429957
161830115,2016-07-01,38.42703197,-122.6655563
161830118,2016-07-01,38.46172539,-122.7696703
161830120,2016-07-01,38.4346687,-122.71825890000001
161830121,2016-07-01,38.43547415,-122.57820079999999
161830123,2016-07-01,38.43854371,-122.6858331
161830124,2016-07-01,38.44204309,-122.71949609999999
161830125,2016-07-01,38.46148983,-122.7228629
161830127,2016-07-01,38.43992913,-122.7193773
161830128,2016-07-01,38.4414495,-122.7190885
161830129,2016-07-01,38.47344083,-122.7271309
161830130,2016-07-01,38.41582069,-122.7080223
161830131,2016-07-01,38.42220738,-122.70710849999999
161830132,2016-07-01,38.45991177,-122.7284087
161830133,2016-07-01,38.47971079,-122.7352915
161830134,2016-07-01,38.439145399999994,-122.7188437
161830135,2016-07-01,38.44342133,-122.72461470000002
161830136,2016-07-01,38.44106649,-122.72008590000002
161830137,2016-07-01,38.41906182,-122.70772959999998
161830140,2016-07-01,38.43179948,-122.6689024
161830141,2016-07-01,38.4515494,-122.7174904
161830142,2016-07-01,38.49278633,-122.7136327
161830143,2016-07-01,38.43501325,-122.7573439
161830144,2016-07-01,38.44241611,-122.67143440000001
161830145,2016-07-01,38.45884356,-122.7326085
161830146,2016-07-01,38.43930724,-122.7225804
161830147,2016-07-01,38.464118,-122.72433000000001
161830148,2016-07-01,38.43779184,-122.7238764
161830150,2016-07-01,38.44036347,-122.70283090000001
161830152,2016-07-01,38.41344736,-122.7417706
161830153,2016-07-01,38.44379613,-122.706748
161830154,2016-07-01,38.455409499999995,-122.72817260000001
161830156,2016-07-01,38.44036347,-122.70283090000001
161830157,2016-07-01,38.4333222,-122.7138068
161830158,2016-07-01,38.44394101,-122.71099440000002
161830159,2016-07-01,38.43652835,-122.7284745
161830160,2016-07-01,38.44036347,-122.70283090000001
161830161,2016-07-01,38.42914287,-122.66886729999999
161830162,2016-07-01,38.44046206,-122.7140115
161830163,2016-07-01,38.42066924,-122.71856149999999
161830164,2016-07-01,38.42677371,-122.7178509
161830165,2016-07-01,38.45884356,-122.7326085
161830166,2016-07-01,38.43701961,-122.7158571
161830167,2016-07-01,38.41728524,-122.6914179
161830168,2016-07-01,38.4317809,-122.720331
161830169,2016-07-01,38.43776289,-122.6873821
161830170,2016-07-01,38.44023055,-122.7145525
161830171,2016-07-01,38.4642155,-122.7302291
161830172,2016-07-01,38.43750841,-122.72865700000001
161830173,2016-07-01,38.42894733,-122.73236999999999
161830177,2016-07-01,38.43134201,-122.72014109999998
161830178,2016-07-01,38.43862443,-122.71994099999999
161830179,2016-07-01,38.45998531,-122.7350344
161830181,2016-07-01,38.42585155,-122.6956009
161830183,2016-07-01,38.44350903,-122.6990703
161830184,2016-07-01,38.44342133,-122.72461470000002
161830185,2016-07-01,38.4394771,-122.72221869999998
161830187,2016-07-01,38.44577885,-122.72255679999999
161830188,2016-07-01,38.43252919,-122.7674899
161830191,2016-07-01,38.46919178,-122.72937320000001
161830192,2016-07-01,38.42608214,-122.66683090000001
161830193,2016-07-01,38.40674151,-122.72020479999999
161830194,2016-07-01,38.41164352,-122.73429080000001
161830195,2016-07-01,38.40185186,-122.72326329999999
161830196,2016-07-01,38.44967392,-122.7133717
161830197,2016-07-01,38.45873641,-122.67438670000001
161830198,2016-07-01,38.44036347,-122.70283090000001
161830199,2016-07-01,38.44315079,-122.75799209999998
161830201,2016-07-01,38.45259224,-122.74625209999999
161830202,2016-07-01,38.46121774,-122.71653300000001
161830204,2016-07-01,38.4612714,-122.74486359999999
161830205,2016-07-01,38.45072608,-122.75986429999999
161830206,2016-07-01,38.45974195,-122.7464246
161830207,2016-07-01,38.44389693,-122.708675
161830208,2016-07-01,38.40185186,-122.72326329999999
161830209,2016-07-01,38.43805776,-122.7211803
161830210,2016-07-01,38.41211271,-122.74136740000002
161830212,2016-07-01,38.45651115,-122.7362721
161830213,2016-07-01,38.45447584,-122.68080900000001
161830214,2016-07-01,38.43936852,-122.72656640000001
161830215,2016-07-01,38.47297747,-122.72614070000002
161830217,2016-07-01,38.42674234,-122.7430645
161830218,2016-07-01,38.42120767,-122.69910320000001
161830219,2016-07-01,38.44181202,-122.7475528
161830220,2016-07-01,38.43770367,-122.5848683
161830221,2016-07-01,38.43406807,-122.7047886
161830223,2016-07-01,38.45363033,-122.72840559999999
161830224,2016-07-01,38.47971181,-122.73813090000002
161830225,2016-07-01,38.45870787,-122.7383884
161830227,2016-07-01,38.42763646,-122.73785079999999
161830228,2016-07-01,38.41193064,-122.7086547
161830229,2016-07-01,38.43670375,-122.7558315
161830230,2016-07-01,38.45154549,-122.67155420000002
161830231,2016-07-01,38.47037713,-122.7229361
161830234,2016-07-01,38.45872807,-122.71418519999999
161830235,2016-07-01,38.42760143,-122.7691831
161830236,2016-07-01,38.43643194,-122.58370690000001
161830237,2016-07-01,38.45154944,-122.66967520000001
161830238,2016-07-01,38.43019484,-122.72711840000001
161830239,2016-07-01,38.43059702,-122.7253189
161830240,2016-07-01,38.43024644,-122.7269034
161830242,2016-07-01,38.46864502,-122.6648547
161830243,2016-07-01,38.45406102,-122.7340969
161830245,2016-07-01,38.41782917,-122.7008059
161830247,2016-07-01,38.45993819,-122.7267705
161830249,2016-07-01,38.40848214,-122.7393886
161830250,2016-07-01,38.47586313,-122.7432231
161830251,2016-07-01,38.41696837,-122.7058154
161830252,2016-07-01,38.45369745,-122.7606875
161830253,2016-07-01,38.43382248,-122.71176990000001
161830256,2016-07-01,38.45880608,-122.717197
161830258,2016-07-01,38.46999814,-122.6624598
161830259,2016-07-01,38.43879551,-122.7084638
161830260,2016-07-01,38.43817831,-122.7167402
161830261,2016-07-01,38.44967392,-122.7133717
161830262,2016-07-01,38.44339187,-122.674586
161830263,2016-07-01,38.47124103,-122.71697040000001
161830264,2016-07-01,38.47496921,-122.6745622
161830265,2016-07-01,38.45884356,-122.7326085
161830267,2016-07-01,38.45838942,-122.67734990000001
161830268,2016-07-01,38.43294769,-122.7445656
161830269,2016-07-01,38.44024639,-122.5825606
161830272,2016-07-01,38.45731191,-122.7696567
161830273,2016-07-01,38.43547415,-122.57820079999999
161830276,2016-07-01,38.47929434,-122.6577925
161830277,2016-07-01,38.41646107,-122.70881059999999
161830278,2016-07-01,38.46954965,-122.7596794
161830279,2016-07-01,38.43612921,-122.74434109999999
161830280,2016-07-01,38.47217886,-122.7606297
161830282,2016-07-01,38.45554777,-122.67789259999999
161830284,2016-07-01,38.4384119,-122.6968065
161830287,2016-07-01,38.42760143,-122.7691831
161830288,2016-07-01,38.43917341,-122.7287806
161830290,2016-07-01,38.42473645,-122.7087034
161830291,2016-07-01,38.44786948,-122.7562868
161830292,2016-07-01,38.44036347,-122.70283090000001
