Event_Num,Date,LAT,LON
152550098,2015-09-12,38.4593023,-122.67787379999999
152550133,2015-09-12,38.4384119,-122.6968065
152570054,2015-09-14,38.45254856,-122.7696375
152600201,2015-09-17,38.433329,-122.735665
152620139,2015-09-19,38.45721802,-122.7116612
152640343,2015-09-21,38.44265475,-122.7200034
152690191,2015-09-26,38.44775445,-122.71343359999999
152450154,2015-09-02,38.43971531,-122.71565840000001
152450155,2015-09-02,38.43587467,-122.71551409999998
152460196,2015-09-03,38.43031753,-122.71967520000001
152430366,2015-09-01,38.44668339,-122.7177146
152430367,2015-09-01,38.45878593,-122.7186729
152430368,2015-09-01,38.43876378,-122.7216926
152430369,2015-09-01,38.42608214,-122.66683090000001
152430370,2015-09-01,38.42184665,-122.65430400000001
152430371,2015-09-01,38.42914287,-122.66886729999999
152430372,2015-09-01,38.46311909,-122.7182737
152430373,2015-09-01,38.45437446,-122.7321686
152430374,2015-09-01,38.42674234,-122.7430645
152430375,2015-09-01,38.46505778,-122.71938200000001
152430376,2015-09-01,38.43965855,-122.71341480000001
152430377,2015-09-01,38.40182539999999,-122.7267889
152440002,2015-09-01,38.43051491,-122.66888449999999
152440003,2015-09-01,38.44682997,-122.75129840000001
152440004,2015-09-01,38.42130006,-122.69383470000001
152440005,2015-09-01,38.46505778,-122.71938200000001
152440007,2015-09-01,38.47686128,-122.7381217
152440008,2015-09-01,38.46635881,-122.73568519999999
152440009,2015-09-01,38.42981029,-122.66559709999999
152440010,2015-09-01,38.46172539,-122.7696703
152440012,2015-09-01,38.41429399,-122.71748640000001
152440013,2015-09-01,38.45437446,-122.7321686
152440016,2015-09-01,38.43742039,-122.7207013
152440018,2015-09-01,38.43876378,-122.7216926
152440019,2015-09-01,38.45803531,-122.6729237
152440020,2015-09-01,38.47921045,-122.75837620000001
152440021,2015-09-01,38.45873641,-122.67438670000001
152440022,2015-09-01,38.46170103,-122.7151804
152440023,2015-09-01,38.46520704,-122.7362267
152440024,2015-09-01,38.44121202,-122.7123828
152440025,2015-09-01,38.44876877,-122.67221440000002
152440027,2015-09-01,38.44468884,-122.70238229999998
152440028,2015-09-01,38.43263618,-122.7260264
152440029,2015-09-01,38.46148867,-122.67626429999999
152440030,2015-09-01,38.46662813,-122.7430045
152440032,2015-09-01,38.45880608,-122.717197
152440035,2015-09-01,38.4642155,-122.7302291
152440038,2015-09-01,38.45260372,-122.7336335
152440039,2015-09-01,38.45139743,-122.67436140000001
152440040,2015-09-01,38.479745,-122.720133
152440043,2015-09-01,38.44884277,-122.71759890000001
152440044,2015-09-01,38.44389693,-122.708675
152440048,2015-09-01,38.40499325,-122.7235354
152440049,2015-09-01,38.43675355,-122.73001770000002
152440053,2015-09-01,38.44020625,-122.7227462
152440054,2015-09-01,38.43326741,-122.75992439999999
152440055,2015-09-01,38.45447584,-122.68080900000001
152440057,2015-09-01,38.45288227,-122.68142069999999
152440058,2015-09-01,38.4515494,-122.7174904
152440059,2015-09-01,38.46520704,-122.7362267
152440060,2015-09-01,38.45803531,-122.6729237
152440061,2015-09-01,38.45068166,-122.7463277
152440063,2015-09-01,38.44106649,-122.72008590000002
152440064,2015-09-01,38.43965306,-122.70543
152440065,2015-09-01,38.47297747,-122.72614070000002
152440066,2015-09-01,38.47344083,-122.7271309
152440067,2015-09-01,38.43779184,-122.7238764
152440068,2015-09-01,38.44532601,-122.76962730000001
152440071,2015-09-01,38.46912826,-122.6358065
152440072,2015-09-01,38.42176697,-122.69220779999999
152440073,2015-09-01,38.44036347,-122.70283090000001
152440074,2015-09-01,38.46311909,-122.7182737
152440075,2015-09-01,38.44187929,-122.6740577
152440078,2015-09-01,38.45260372,-122.7336335
152440081,2015-09-01,38.44106649,-122.72008590000002
152440082,2015-09-01,38.459075,-122.73878710000001
152440083,2015-09-01,38.44635696,-122.68615
152440085,2015-09-01,38.40183589,-122.7198058
152440088,2015-09-01,38.45803531,-122.6729237
152440089,2015-09-01,38.45456355,-122.70809979999999
152440090,2015-09-01,38.46421777,-122.72841559999999
152440091,2015-09-01,38.43638861,-122.7633303
152440092,2015-09-01,38.44185529,-122.7247722
152440093,2015-09-01,38.45998099,-122.73801110000001
152440094,2015-09-01,38.44206222,-122.71239409999998
152440095,2015-09-01,38.42984924,-122.74171740000001
152440098,2015-09-01,38.41976738,-122.7689233
152440100,2015-09-01,38.46233298,-122.7417378
152440101,2015-09-01,38.44382999,-122.7123713
152440102,2015-09-01,38.4410492,-122.74599740000002
152440103,2015-09-01,38.42957692,-122.75232290000001
152440104,2015-09-01,38.44727293,-122.66965590000001
152440105,2015-09-01,38.43323996,-122.6990088
152440108,2015-09-01,38.46317975,-122.7446453
152440110,2015-09-01,38.45880608,-122.717197
152440111,2015-09-01,38.47686128,-122.7381217
152440112,2015-09-01,38.434241,-122.71183899999998
152440113,2015-09-01,38.46661018,-122.7175294
152440114,2015-09-01,38.413219700000006,-122.7135365
152440115,2015-09-01,38.47159071,-122.7499032
152440116,2015-09-01,38.42674234,-122.7430645
152440117,2015-09-01,38.44239595,-122.72459040000001
152440118,2015-09-01,38.46714708,-122.75715859999998
152440119,2015-09-01,38.40486727,-122.7195443
152440120,2015-09-01,38.4642155,-122.7302291
152440121,2015-09-01,38.47159071,-122.7499032
152440122,2015-09-01,38.45787758,-122.6893182
152440123,2015-09-01,38.4394771,-122.72221869999998
152440124,2015-09-01,38.440041799999996,-122.7209865
152440125,2015-09-01,38.455409499999995,-122.72817260000001
152440127,2015-09-01,38.43259931,-122.7089588
152440128,2015-09-01,38.40849044,-122.7386128
152440129,2015-09-01,38.47053743,-122.67676740000002
152440130,2015-09-01,38.46014272,-122.72253740000001
152440131,2015-09-01,38.46101047,-122.71060890000001
152440134,2015-09-01,38.43312868,-122.70439609999998
152440135,2015-09-01,38.42407191,-122.7607243
152440137,2015-09-01,38.43903444,-122.71295049999999
152440138,2015-09-01,38.43307028,-122.7149396
152440140,2015-09-01,38.44036347,-122.70283090000001
152440141,2015-09-01,38.44036347,-122.70283090000001
152440143,2015-09-01,38.45447584,-122.68080900000001
152440144,2015-09-01,38.44876877,-122.67221440000002
152440145,2015-09-01,38.4642155,-122.7302291
152440146,2015-09-01,38.45739168,-122.67956389999999
152440147,2015-09-01,38.46317975,-122.7446453
152440148,2015-09-01,38.42817314,-122.7322626
152440149,2015-09-01,38.45260372,-122.7336335
152440150,2015-09-01,38.44036347,-122.70283090000001
152440151,2015-09-01,38.43971531,-122.71565840000001
152440152,2015-09-01,38.45938071,-122.73149309999998
152440153,2015-09-01,38.46525766,-122.6393679
152440154,2015-09-01,38.43903444,-122.71295049999999
152440155,2015-09-01,38.47971181,-122.73813090000002
152440156,2015-09-01,38.44036347,-122.70283090000001
152440157,2015-09-01,38.47917591,-122.72859240000001
152440158,2015-09-01,38.427818,-122.67411499999999
152440159,2015-09-01,38.46840455,-122.70757859999999
152440160,2015-09-01,38.4642155,-122.7302291
152440161,2015-09-01,38.44257364,-122.71124170000002
152440163,2015-09-01,38.43965306,-122.70543
152440164,2015-09-01,38.45651115,-122.7362721
152440166,2015-09-01,38.44198325,-122.72407240000001
152440171,2015-09-01,38.44285521,-122.7017068
152440173,2015-09-01,38.438010799999994,-122.71948130000001
152440175,2015-09-01,38.43855099,-122.7221649
152440176,2015-09-01,38.43961651,-122.7178412
152440177,2015-09-01,38.42395468,-122.7623072
152440178,2015-09-01,38.426798600000005,-122.73519809999999
152440180,2015-09-01,38.46311909,-122.7182737
152440182,2015-09-01,38.46936264,-122.6529764
152440185,2015-09-01,38.42902586,-122.7097084
152440186,2015-09-01,38.45884356,-122.7326085
152440188,2015-09-01,38.47080389,-122.7169376
152440189,2015-09-01,38.45029799,-122.68860159999998
152440190,2015-09-01,38.44239595,-122.72459040000001
152440192,2015-09-01,38.42762049,-122.7103777
152440193,2015-09-01,38.41233723,-122.74425020000001
152440194,2015-09-01,38.40923989,-122.74594640000001
152440196,2015-09-01,38.43587467,-122.71551409999998
152440197,2015-09-01,38.44227895,-122.72239669999999
152440198,2015-09-01,38.46311909,-122.7182737
152440199,2015-09-01,38.4453183,-122.76332409999999
152440200,2015-09-01,38.44036347,-122.70283090000001
152440201,2015-09-01,38.45939422,-122.63739679999999
152440202,2015-09-01,38.40371518,-122.72749820000001
152440204,2015-09-01,38.45576138,-122.7264186
152440205,2015-09-01,38.42320746,-122.73936950000001
152440206,2015-09-01,38.43840614,-122.7225159
152440207,2015-09-01,38.45880608,-122.717197
152440208,2015-09-01,38.39641313,-122.71352309999999
152440209,2015-09-01,38.43840614,-122.7225159
152440210,2015-09-01,38.44526998,-122.7015217
152440211,2015-09-01,38.43876378,-122.7216926
152440212,2015-09-01,38.46505778,-122.71938200000001
152440213,2015-09-01,38.42407191,-122.7607243
152440214,2015-09-01,38.44505682,-122.7046172
152440215,2015-09-01,38.45255091,-122.77187240000002
152440216,2015-09-01,38.46514621,-122.665481
152440217,2015-09-01,38.46514621,-122.665481
152440218,2015-09-01,38.466387100000006,-122.6659456
152440219,2015-09-01,38.44379613,-122.706748
152440220,2015-09-01,38.46919178,-122.72937320000001
152440221,2015-09-01,38.45496854,-122.7173537
152440222,2015-09-01,38.44389693,-122.708675
152440223,2015-09-01,38.46229742,-122.6905378
152440224,2015-09-01,38.44307872,-122.66281709999998
152440225,2015-09-01,38.44055226,-122.768196
152440226,2015-09-01,38.42981029,-122.66559709999999
152440228,2015-09-01,38.40570039,-122.73932759999998
152440229,2015-09-01,38.4339454,-122.69939879999998
152440230,2015-09-01,38.44306762,-122.7140585
152440231,2015-09-01,38.42908479,-122.72078119999999
152440232,2015-09-01,38.48064997,-122.6651565
152440233,2015-09-01,38.47808499,-122.6715274
152440234,2015-09-01,38.46514621,-122.665481
152440235,2015-09-01,38.43609171,-122.70061640000002
152440236,2015-09-01,38.45025402,-122.72648290000001
152440237,2015-09-01,38.444698200000005,-122.7577131
152440238,2015-09-01,38.45727029,-122.71424540000001
152440239,2015-09-01,38.42631489,-122.7483847
152440240,2015-09-01,38.42210008,-122.7206362
152440241,2015-09-01,38.43402241,-122.68804750000001
152440242,2015-09-01,38.4280234,-122.7250038
152440243,2015-09-01,38.44036347,-122.70283090000001
152440244,2015-09-01,38.44175946,-122.67821229999998
152440245,2015-09-01,38.42830115,-122.67460759999999
152440246,2015-09-01,38.44110696,-122.71449820000001
152440247,2015-09-01,38.46555738,-122.6637338
152440248,2015-09-01,38.42228018,-122.7094669
152440251,2015-09-01,38.42235931,-122.76636370000001
152440252,2015-09-01,38.45998099,-122.73801110000001
152440253,2015-09-01,38.45974038,-122.7429957
152440254,2015-09-01,38.44590336,-122.6764881
152440255,2015-09-01,38.45336896,-122.717404
152440256,2015-09-01,38.42077055,-122.71735149999999
152440258,2015-09-01,38.4565141,-122.7411455
152440259,2015-09-01,38.40172352,-122.71088229999998
152440260,2015-09-01,38.47136054,-122.69972279999999
152440262,2015-09-01,38.45041749,-122.66198829999999
152440263,2015-09-01,38.43965306,-122.70543
152440264,2015-09-01,38.46266705,-122.6721541
152440265,2015-09-01,38.45993819,-122.7267705
152440266,2015-09-01,38.45611706,-122.6824788
