Event_Num,Date,LAT,LON
182440020,2018-09-01,38.4410492,-122.74599740000002
182440269,2018-09-01,38.4477785,-122.74880879999999
182440271,2018-09-01,38.442961499999996,-122.7225481
182440340,2018-09-01,38.42130006,-122.69383470000001
182440342,2018-09-01,38.44539064,-122.7080878
182460238,2018-09-03,38.44486169,-122.68068570000001
182470155,2018-09-04,38.43525419,-122.6859145
182470156,2018-09-04,38.42824412,-122.7353723
182470253,2018-09-04,38.44339327,-122.7340091
182470301,2018-09-04,38.45998549,-122.7302449
182470302,2018-09-04,38.44431337,-122.70773290000001
182470304,2018-09-04,38.43724875,-122.74168600000002
182470306,2018-09-04,38.45991177,-122.7284087
182480128,2018-09-05,38.45112279999999,-122.69179640000002
182480131,2018-09-05,38.42555317,-122.7033124
182480180,2018-09-05,38.44036347,-122.70283090000001
182480212,2018-09-05,38.43759163,-122.67906529999999
182480245,2018-09-05,38.44403502,-122.70426709999998
182480246,2018-09-05,38.46311909,-122.7182737
182490164,2018-09-06,38.42330782,-122.72818810000001
182490237,2018-09-06,38.43155338,-122.752573
182490238,2018-09-06,38.43377214,-122.76926440000001
182490242,2018-09-06,38.40650407,-122.74010290000001
182490243,2018-09-06,38.45721802,-122.7116612
182500016,2018-09-07,38.43033883,-122.7175395
182440188,2018-09-01,38.43547415,-122.57820079999999
182440189,2018-09-01,38.42030020000001,-122.71351090000002
182440257,2018-09-01,38.44306762,-122.7140585
182500119,2018-09-07,38.43587467,-122.71551409999998
182440406,2018-09-01,38.4598705,-122.74150900000001
182500259,2018-09-07,38.46483701,-122.74657009999999
182500260,2018-09-07,38.46081666,-122.71832040000001
182450255,2018-09-02,38.47971079,-122.7352915
182450257,2018-09-02,38.4346687,-122.71825890000001
182510115,2018-09-08,38.4452399,-122.75130279999999
182510117,2018-09-08,38.45998229,-122.7403416
182510118,2018-09-08,38.41582069,-122.7080223
182510122,2018-09-08,38.43033883,-122.7175395
182520101,2018-09-09,38.4384119,-122.6968065
182460282,2018-09-03,38.474115999999995,-122.76899499999999
182520135,2018-09-09,38.42992011,-122.7476531
182520137,2018-09-09,38.44766894,-122.7108108
182530177,2018-09-10,38.43406807,-122.7047886
182530178,2018-09-10,38.45402786,-122.7264021
182530179,2018-09-10,38.42604873,-122.7169398
182470282,2018-09-04,38.44795735,-122.7663183
182470283,2018-09-04,38.4410492,-122.74599740000002
182470288,2018-09-04,38.45259224,-122.74625209999999
182530175,2018-09-10,38.43257001,-122.76693119999999
182530176,2018-09-10,38.44250791,-122.721028
182540009,2018-09-11,38.44899781,-122.68185859999998
182490038,2018-09-06,38.42120417,-122.71350090000001
182540389,2018-09-11,38.42407191,-122.7607243
182540390,2018-09-11,38.43799433,-122.70998449999999
182550017,2018-09-12,38.44036347,-122.70283090000001
182490191,2018-09-06,38.42978207,-122.7194327
182550119,2018-09-12,38.42058919,-122.759425
182500025,2018-09-07,38.44036347,-122.70283090000001
182550403,2018-09-12,38.45258756,-122.7513351
182550404,2018-09-12,38.45496838,-122.6721729
182560118,2018-09-13,38.47428388,-122.72853570000001
182560149,2018-09-13,38.43955238,-122.67158059999998
182500221,2018-09-07,38.44935286,-122.7081468
182560176,2018-09-13,38.46823011,-122.7656408
182440336,2018-09-01,38.43059702,-122.7253189
182510302,2018-09-08,38.44187929,-122.6740577
182510303,2018-09-08,38.46720043,-122.72433079999999
182570215,2018-09-14,38.413219700000006,-122.7135365
182570216,2018-09-14,38.4411571,-122.7250719
182570218,2018-09-14,38.40172352,-122.71088229999998
182580013,2018-09-15,38.44039704,-122.7117999
182530308,2018-09-10,38.45650379,-122.74186759999999
182590037,2018-09-16,38.413219700000006,-122.7135365
182590038,2018-09-16,38.43991081,-122.7128433
182590039,2018-09-16,38.42621731,-122.76363719999999
182460215,2018-09-03,38.425662,-122.763566
182470056,2018-09-04,38.44114633,-122.71012549999999
182540072,2018-09-11,38.44036347,-122.70283090000001
182590193,2018-09-16,38.45873641,-122.67438670000001
182590194,2018-09-16,38.42978491,-122.72890819999999
182590264,2018-09-16,38.44285521,-122.7017068
182600350,2018-09-17,38.44036347,-122.70283090000001
182480163,2018-09-05,38.44187929,-122.6740577
182550291,2018-09-12,38.46916414,-122.72436090000002
182600382,2018-09-17,38.42592609,-122.75336850000001
182600388,2018-09-17,38.4414495,-122.7190885
182480266,2018-09-05,38.44096574,-122.72720759999999
182550397,2018-09-12,38.413219700000006,-122.7135365
182550398,2018-09-12,38.45576138,-122.7264186
182610062,2018-09-18,38.48229517,-122.66767720000001
182610064,2018-09-18,38.433661,-122.69583329999999
182610065,2018-09-18,38.42957692,-122.75232290000001
182610067,2018-09-18,38.483645200000005,-122.66012659999998
182490152,2018-09-06,38.45490251,-122.7696699
182560272,2018-09-13,38.43903444,-122.71295049999999
182610343,2018-09-18,38.44520683,-122.68781979999999
182610344,2018-09-18,38.42823724,-122.6639304
182610367,2018-09-18,38.41582069,-122.7080223
182610369,2018-09-18,38.46317975,-122.7446453
182610370,2018-09-18,38.43059702,-122.7253189
182490189,2018-09-06,38.44260421,-122.71777730000001
182560301,2018-09-13,38.43897984,-122.7107765
182560308,2018-09-13,38.43406807,-122.7047886
182440063,2018-09-01,38.44451414,-122.68771240000001
182490217,2018-09-06,38.41352261,-122.74360259999999
182560332,2018-09-13,38.45884356,-122.7326085
182560334,2018-09-13,38.43294769,-122.7445656
182610392,2018-09-18,38.468849600000006,-122.7582854
182610393,2018-09-18,38.46311909,-122.7182737
182610394,2018-09-18,38.45162793,-122.74150359999999
182610395,2018-09-18,38.43460978,-122.71191840000002
182490292,2018-09-06,38.44114633,-122.71012549999999
182560388,2018-09-13,38.4453395,-122.7417051
182610444,2018-09-18,38.476634999999995,-122.72088400000001
182610445,2018-09-18,38.49005908,-122.69403329999999
182490396,2018-09-06,38.44146345,-122.7398986
182570011,2018-09-14,38.47138629,-122.6629798
182620175,2018-09-19,38.44036347,-122.70283090000001
182440361,2018-09-01,38.42896968,-122.7066689
182500118,2018-09-07,38.41566231,-122.7285595
182570183,2018-09-14,38.46276097,-122.719315
182570185,2018-09-14,38.4598705,-122.74150900000001
182620206,2018-09-19,38.4470969,-122.7681346
182620208,2018-09-19,38.45969611,-122.67267859999998
182620210,2018-09-19,38.46381639,-122.7511905
182620212,2018-09-19,38.43216613,-122.6833825
182450057,2018-09-02,38.47455094,-122.7381111
182500227,2018-09-07,38.44076213,-122.7215076
182570280,2018-09-14,38.44024639,-122.5825606
182570281,2018-09-14,38.4617073,-122.7055625
182620305,2018-09-19,38.43113007,-122.759956
182620307,2018-09-19,38.44185529,-122.7247722
182620308,2018-09-19,38.46664686,-122.6580831
182620309,2018-09-19,38.413219700000006,-122.7135365
182570377,2018-09-14,38.448475,-122.732201
182620352,2018-09-19,38.43563918,-122.76455659999999
182620353,2018-09-19,38.4443471,-122.76785009999999
182620356,2018-09-19,38.43758856,-122.70864420000001
182500337,2018-09-07,38.46276097,-122.719315
182570372,2018-09-14,38.44036347,-122.70283090000001
182450260,2018-09-02,38.43894087,-122.71507849999999
182510028,2018-09-08,38.44403502,-122.70426709999998
182570451,2018-09-14,38.45105202,-122.75622709999999
182570452,2018-09-14,38.46101229,-122.71717120000001
182630110,2018-09-20,38.46311909,-122.7182737
182630111,2018-09-20,38.44835078,-122.70819499999999
