Event_Num,Date,LAT,LON
161240355,2016-05-03,38.46873386,-122.74485390000001
161250234,2016-05-04,38.44114633,-122.71012549999999
161250314,2016-05-04,38.43894087,-122.71507849999999
161260267,2016-05-05,38.44121202,-122.7123828
161280016,2016-05-07,38.4419527,-122.7107402
161290199,2016-05-08,38.45319554,-122.7106846
161220001,2016-05-01,38.45473349,-122.71569050000001
161220002,2016-05-01,38.45974038,-122.7429957
161220003,2016-05-01,38.42685471,-122.7413163
161220004,2016-05-01,38.452966499999995,-122.731721
161220005,2016-05-01,38.43776285,-122.7142084
161220006,2016-05-01,38.44140591,-122.74122890000001
161220007,2016-05-01,38.44155811,-122.73775259999998
161220008,2016-05-01,38.43379484,-122.74240049999999
161220009,2016-05-01,38.46563068,-122.7512033
161220010,2016-05-01,38.413219700000006,-122.7135365
161220011,2016-05-01,38.42981029,-122.66559709999999
161220012,2016-05-01,38.44524539,-122.75437520000001
161220013,2016-05-01,38.45648428,-122.71429669999999
161220014,2016-05-01,38.43483618,-122.69896229999999
161220016,2016-05-01,38.44046206,-122.7140115
161220017,2016-05-01,38.41064839,-122.7293344
161220018,2016-05-01,38.45812259,-122.7358441
161220019,2016-05-01,38.45648428,-122.71429669999999
161220020,2016-05-01,38.42690361,-122.762676
161220021,2016-05-01,38.40183589,-122.7198058
161220022,2016-05-01,38.44110696,-122.71449820000001
161220023,2016-05-01,38.43263618,-122.7260264
161220024,2016-05-01,38.44036347,-122.70283090000001
161220026,2016-05-01,38.41644952,-122.7135188
161220027,2016-05-01,38.43917341,-122.7287806
161220028,2016-05-01,38.44036347,-122.70283090000001
161220029,2016-05-01,38.42975173,-122.71133049999999
161220030,2016-05-01,38.4331949,-122.7341129
161220031,2016-05-01,38.41565116,-122.75395970000001
161220032,2016-05-01,38.47435883,-122.73423100000001
161220033,2016-05-01,38.42461893,-122.7175544
161220034,2016-05-01,38.43879551,-122.7084638
161220036,2016-05-01,38.44775445,-122.71343359999999
161220037,2016-05-01,38.43402241,-122.68804750000001
161220038,2016-05-01,38.45964222,-122.6695649
161220039,2016-05-01,38.43224914,-122.6948977
161220040,2016-05-01,38.41373458,-122.75017460000001
161220041,2016-05-01,38.43163437,-122.76087
161220042,2016-05-01,38.44039704,-122.7117999
161220043,2016-05-01,38.47598208,-122.73298249999999
161220044,2016-05-01,38.43312868,-122.70439609999998
161220046,2016-05-01,38.47971181,-122.73813090000002
161220047,2016-05-01,38.47664421,-122.6698253
161220048,2016-05-01,38.44285521,-122.7017068
161220049,2016-05-01,38.42386438,-122.7081955
161220051,2016-05-01,38.44121202,-122.7123828
161220052,2016-05-01,38.42757228,-122.7073644
161220053,2016-05-01,38.44875491,-122.71462029999999
161220054,2016-05-01,38.44674233,-122.72038090000001
161220055,2016-05-01,38.46311909,-122.7182737
161220056,2016-05-01,38.46421777,-122.72841559999999
161220057,2016-05-01,38.44978962,-122.752269
161220059,2016-05-01,38.47971079,-122.7352915
161220060,2016-05-01,38.45993819,-122.7267705
161220061,2016-05-01,38.44978962,-122.752269
161220062,2016-05-01,38.45803531,-122.6729237
161220063,2016-05-01,38.45884356,-122.7326085
