Event_Num,Date,LAT,LON
153350002,2015-12-01,38.43776285,-122.7142084
153350003,2015-12-01,38.45830449,-122.67546259999999
153350006,2015-12-01,38.43516241,-122.68761950000001
153350007,2015-12-01,38.42866101,-122.74153390000002
153350009,2015-12-01,38.43402241,-122.68804750000001
153350011,2015-12-01,38.46714325,-122.76007800000001
153350012,2015-12-01,38.4453395,-122.7417051
153350013,2015-12-01,38.4414495,-122.7190885
153350014,2015-12-01,38.42823724,-122.6639304
153350015,2015-12-01,38.43263618,-122.7260264
153350016,2015-12-01,38.46499934,-122.73263840000001
153350017,2015-12-01,38.42120417,-122.71350090000001
153350019,2015-12-01,38.43051389,-122.7160332
153350020,2015-12-01,38.452966499999995,-122.731721
153350021,2015-12-01,38.43852354,-122.7019825
153350022,2015-12-01,38.41373458,-122.75017460000001
153350023,2015-12-01,38.45803531,-122.6729237
153350024,2015-12-01,38.44871155,-122.67868899999999
153350025,2015-12-01,38.44315079,-122.75799209999998
153350027,2015-12-01,38.45907321,-122.74300819999999
153350028,2015-12-01,38.41373458,-122.75017460000001
153350029,2015-12-01,38.46311909,-122.7182737
153350030,2015-12-01,38.47141592,-122.70328640000001
153350031,2015-12-01,38.465419,-122.726303
153350032,2015-12-01,38.42380643,-122.713507
153350033,2015-12-01,38.40674151,-122.72020479999999
153350034,2015-12-01,38.40674151,-122.72020479999999
153350035,2015-12-01,38.49297839,-122.69703229999999
153350036,2015-12-01,38.42858737,-122.72693600000001
153350039,2015-12-01,38.478157,-122.6647818
153350040,2015-12-01,38.43939579,-122.75748159999999
153350041,2015-12-01,38.47330973,-122.67563490000002
153350042,2015-12-01,38.46351647,-122.7350876
153350044,2015-12-01,38.46840455,-122.70757859999999
153350046,2015-12-01,38.44773171,-122.7597672
153350047,2015-12-01,38.42197193,-122.7103328
153350048,2015-12-01,38.44036347,-122.70283090000001
153350049,2015-12-01,38.44046206,-122.7140115
153350053,2015-12-01,38.43181613,-122.67806370000001
153350054,2015-12-01,38.4353896,-122.7510669
153350055,2015-12-01,38.44092054,-122.73119709999999
153350057,2015-12-01,38.44285521,-122.7017068
153350058,2015-12-01,38.45998549,-122.7302449
153350060,2015-12-01,38.45993819,-122.7267705
153350062,2015-12-01,38.44097699,-122.7338133
153350065,2015-12-01,38.44098319,-122.741196
153350067,2015-12-01,38.44302503,-122.7060213
153350070,2015-12-01,38.44783472,-122.71599409999999
