Event_Num,Date,LAT,LON
153050001,2015-11-01,38.42980651,-122.70432029999999
153050002,2015-11-01,38.45052182,-122.7107115
153050003,2015-11-01,38.44543107,-122.7040926
153050004,2015-11-01,38.43805204,-122.7275209
153050005,2015-11-01,38.43665196,-122.71227809999999
153050006,2015-11-01,38.44629991,-122.70548570000001
153050007,2015-11-01,38.44550263,-122.7123095
153050008,2015-11-01,38.44273969,-122.71568059999998
153050009,2015-11-01,38.44082792,-122.72891000000001
153050010,2015-11-01,38.44967392,-122.7133717
153050011,2015-11-01,38.43294769,-122.7445656
153050012,2015-11-01,38.43379484,-122.74240049999999
153050013,2015-11-01,38.4410492,-122.74599740000002
153050014,2015-11-01,38.41034738,-122.75705970000001
153050015,2015-11-01,38.44389838,-122.7178267
153050016,2015-11-01,38.45260372,-122.7336335
153050017,2015-11-01,38.44023055,-122.7145525
153050018,2015-11-01,38.41840805,-122.6918281
153050019,2015-11-01,38.41518155,-122.7135236
153050020,2015-11-01,38.4103953,-122.73712739999999
153050021,2015-11-01,38.43932824,-122.72045349999999
153050022,2015-11-01,38.43343219,-122.72632890000001
153050023,2015-11-01,38.44038228,-122.7161508
153050024,2015-11-01,38.4410492,-122.74599740000002
153050025,2015-11-01,38.46954255,-122.75829579999998
153050026,2015-11-01,38.42478354,-122.76897040000001
153050027,2015-11-01,38.45057648,-122.7133419
153050028,2015-11-01,38.44382999,-122.7123713
153050029,2015-11-01,38.43402241,-122.68804750000001
153050030,2015-11-01,38.41731457,-122.7377494
153050031,2015-11-01,38.44572374,-122.72041010000001
153050032,2015-11-01,38.44237486,-122.71168390000001
153050033,2015-11-01,38.43817831,-122.7167402
153050034,2015-11-01,38.45584519,-122.6791175
153050035,2015-11-01,38.43164326,-122.7053655
153050036,2015-11-01,38.44197802,-122.71732620000002
153050037,2015-11-01,38.4289885,-122.6926386
153050038,2015-11-01,38.46808497,-122.76084660000001
153050039,2015-11-01,38.44191382,-122.69020959999999
153050041,2015-11-01,38.44106649,-122.72008590000002
153050042,2015-11-01,38.47452626,-122.747033
153050043,2015-11-01,38.43358293,-122.6658263
153050044,2015-11-01,38.44038228,-122.7161508
153050045,2015-11-01,38.45029799,-122.68860159999998
153050046,2015-11-01,38.44285521,-122.7017068
153050049,2015-11-01,38.42683241,-122.76022309999999
153050050,2015-11-01,38.43292154,-122.66832790000001
153050051,2015-11-01,38.46505778,-122.71938200000001
153050052,2015-11-01,38.4492653,-122.70536070000001
153050053,2015-11-01,38.42006363,-122.6956618
153050055,2015-11-01,38.42393394,-122.729546
153050056,2015-11-01,38.42674234,-122.7430645
153050057,2015-11-01,38.44260421,-122.71777730000001
153050058,2015-11-01,38.43903444,-122.71295049999999
153050059,2015-11-01,38.45730241,-122.6712994
153050061,2015-11-01,38.41910411,-122.7026577
153050064,2015-11-01,38.44023055,-122.7145525
153050065,2015-11-01,38.44136353,-122.65077759999998
153050066,2015-11-01,38.44273969,-122.71568059999998
153050067,2015-11-01,38.40488057,-122.7274878
153050068,2015-11-01,38.44197802,-122.71732620000002
153050069,2015-11-01,38.44788986,-122.7176592
153050070,2015-11-01,38.42615751,-122.76432009999999
153050071,2015-11-01,38.433661,-122.69583329999999
153050072,2015-11-01,38.45993819,-122.7267705
153050073,2015-11-01,38.41649031,-122.70427279999998
153050074,2015-11-01,38.43294769,-122.7445656
153050075,2015-11-01,38.45090289,-122.74865259999999
153050076,2015-11-01,38.43059702,-122.7253189
153050077,2015-11-01,38.47445849,-122.756323
153050078,2015-11-01,38.43955238,-122.67158059999998
153050079,2015-11-01,38.4339454,-122.69939879999998
153050080,2015-11-01,38.42683241,-122.76022309999999
153050081,2015-11-01,38.41992838,-122.74458670000001
153050082,2015-11-01,38.41339119,-122.7350342
153050083,2015-11-01,38.43402241,-122.68804750000001
153050084,2015-11-01,38.44379613,-122.706748
153050085,2015-11-01,38.41582069,-122.7080223
153050086,2015-11-01,38.44972,-122.68848009999999
153050088,2015-11-01,38.41602702,-122.73996770000001
153050089,2015-11-01,38.43805776,-122.7211803
153050090,2015-11-01,38.42984924,-122.74171740000001
153050091,2015-11-01,38.42184823,-122.74937479999998
153050095,2015-11-01,38.46376246,-122.7696967
153050096,2015-11-01,38.42570696,-122.72477040000001
153050097,2015-11-01,38.44167409,-122.73524099999999
153050098,2015-11-01,38.46624747,-122.72841409999998
153050099,2015-11-01,38.45884356,-122.7326085
153050101,2015-11-01,38.45758657,-122.683679
153050102,2015-11-01,38.42902192,-122.76938090000002
153050104,2015-11-01,38.4384119,-122.6968065
153050105,2015-11-01,38.42570696,-122.72477040000001
153050106,2015-11-01,38.4380231,-122.77030900000001
153050107,2015-11-01,38.4379375,-122.7615328
153050108,2015-11-01,38.43971531,-122.71565840000001
153050109,2015-11-01,38.42674234,-122.7430645
153050110,2015-11-01,38.45154944,-122.66967520000001
153050111,2015-11-01,38.47330973,-122.67563490000002
153050112,2015-11-01,38.44292593,-122.70452560000001
153050113,2015-11-01,38.40972357,-122.726025
153050115,2015-11-01,38.43406807,-122.7047886
153050116,2015-11-01,38.42610469,-122.72283909999999
153050117,2015-11-01,38.44520683,-122.68781979999999
153050118,2015-11-01,38.455409499999995,-122.72817260000001
153050119,2015-11-01,38.42745035,-122.7321797
153050120,2015-11-01,38.4414286,-122.71379180000001
153050122,2015-11-01,38.45791624,-122.76456019999999
153050123,2015-11-01,38.43024644,-122.7269034
153050125,2015-11-01,38.45546474,-122.7379425
153050127,2015-11-01,38.43338422,-122.70911609999999
153050128,2015-11-01,38.46339427,-122.65789709999999
153050129,2015-11-01,38.4231926,-122.76220759999998
153050131,2015-11-01,38.44140591,-122.74122890000001
