,city,Street,ZIP,LAT,LON
219121,SR,SPRING CREEK DR & YULUPA AVE,95405.0,38.44435913,-122.6753235
219178,SR,CLEVELAND AVE & JENNINGS AVE,95401.0,38.45402786,-122.7264021
219207,SR,HILLSIDE DR & ROLLING HILL DR,95404.0,38.46566454,-122.70250659999999
219236,SR,5TH ST & D ST,95404.0,38.44184295,-122.7128656
219293,SR,COLLEGE AVE & MORGAN ST,95401.0,38.44577885,-122.72255679999999
219576,SR,FRESNO AVE & SEBASTOPOL RD,95407.0,38.42549769,-122.7596831
219605,SR,HEMLOCK ST & TULIPTREE RD,95403.0,38.477546999999994,-122.746527
219692,SR,BECKY CT & COFFEY LN,95403.0,38.46233298,-122.7417378
220770,SR,BROWN ST & PINE ST,95404.0,38.43338422,-122.70911609999999
220883,SR,1ST ST & B ST,95401.0,38.43776285,-122.7142084
220940,SR,FARMERS LN & LONG DR,95405.0,38.45029799,-122.68860159999998
221055,SR,HAHMAN DR & MAGOWAN DR,95405.0,38.44571788,-122.6859217
221620,SANTA ROSA,4TH ST & JUNIOR ST,95404.0,38.44692673,-122.70178290000001
221705,SANTA ROSA,MAYNES CT & NEOTOMAS AVE,95405.0,38.42798999,-122.6690037
231234,SR,NB YOLANDA AV OFFRAMP & NB YOLANDA AV ONRAMP & SANTA ROSA AVE & YOLANDA AVE,95407.0,38.413219700000006,-122.7135365
231235,SR,GIFFEN AVE & STONY POINT RD,95407.0,38.41811952,-122.74019720000001
231236,SR,CLEVELAND AVE & HOPPER AVE,95403.0,38.47970235,-122.73446640000002
231237,SR,CROSSPOINT AVE & CROSSPOINT CT & MARLOW RD,95403.0,38.45522646,-122.7519364
231238,SR,NB STEELE LN OFFRAMP & NB STEELE LN ONRAMP & STEELE LN,95403.0,38.45997246,-122.72571909999999
231239,SR,FENWICK DR & FENWICK PL & STONYBROOK WAY,95401.0,38.43639973,-122.7477476
231240,ROS,SEBASTOPOL RD & WEST AVE,95407.0,38.42978491,-122.72890819999999
231241,SR,KAWANA SPRINGS RD & SANTA ROSA AVE,95407.0,38.41644952,-122.7135188
231242,SR,MILTON ST & TEMPLE AVE,95404.0,38.42748104,-122.7044132
231243,SR,BURT ST & SANTA ROSA AVE,95407.0,38.40971025,-122.7134884
231244,SR,AGILENT TECHNOLOGIES & FOUNTAINGROVE PKWY,95403.0,38.48232703,-122.71457209999998
231245,SR,LINK LN & W COLLEGE AVE,95401.0,38.44563699,-122.7342003
231246,SR,MOONLIGHT WAY & PETERSON LN,95403.0,38.45651293,-122.76454840000002
231247,SR,HWY 12 & INDIAN CREEK DR & JACK LONDON DR,95409.0,38.46469778,-122.6612372
231248,SR,COFFEY LN & PINER RD,95403.0,38.46873386,-122.74485390000001
231249,SR,N DUTTON AVE & W COLLEGE AVE,95401.0,38.44581039,-122.7304284
231250,SR,HWY 12 & MISSION CIR,95409.0,38.45830449,-122.67546259999999
231251,SR,NB YOLANDA AV OFFRAMP & NB YOLANDA AV ONRAMP & SANTA ROSA AVE & YOLANDA AVE,95407.0,38.413219700000006,-122.7135365
231252,SR,BROOKWOOD AVE & MAPLE AVE & WB BROOKWOOD AV OFFRAMP,95404.0,38.4339454,-122.69939879999998
231253,SR,GOODMAN AVE & SEBASTOPOL RD,95407.0,38.43102634,-122.7235509
231254,SR,CENTRAL AVE & RIDGWAY AVE,95401.0,38.44875168,-122.72771440000001
231255,SR,CORK TREE LN & GORDON LN,95404.0,38.43327339,-122.6955023
231256,SR,COLLEGE AVE & MORGAN ST,95401.0,38.44577885,-122.72255679999999
231257,SR,CLEVELAND AVE & COLLEGE AVE,95401.0,38.44589407,-122.726646
231258,SR,CLEVELAND AVE & RUSSELL AVE,95403.0,38.46919178,-122.72937320000001
231259,SR,CALLOWAY DR & STREAMSIDE DR,95409.0,38.455476000000004,-122.67870400000001
231260,SR,HOLBROOK ST & ROBERTS AVE,95407.0,38.43292376,-122.7225394
231261,SR,INDUSTRIAL DR & PINER RD,95403.0,38.47148370000001,-122.73962809999999
231262,SR,FARMERS LN & PATIO CT,95405.0,38.44173424,-122.68725659999998
231263,SR,JULIO LN & VALLEY WEST DR,95401.0,38.43294424,-122.7620077
231264,SR,SIMPSON PL & SIMPSON ST & W 9TH ST,95401.0,38.44155811,-122.73775259999998
231265,SR,STONY CIR & STONY POINT RD,95401.0,38.4410492,-122.74599740000002
231266,SR,JENNINGS AVE & RANGE AVE,95401.0,38.452966499999995,-122.731721
231267,SR,FARMERS LN & PATIO CT,95405.0,38.44173424,-122.68725659999998
231268,SR,E ST & S E ST,95404.0,38.43967701,-122.7090619
231269,SR,MILTON ST & TEMPLE AVE,95404.0,38.42748104,-122.7044132
231270,SR,APACHE ST & CREE CT & PAPAGO CT,95403.0,38.4612714,-122.74486359999999
231271,SR,SUMMERFIELD RD & SUMNER LN & WYOMING DR,95405.0,38.44508468,-122.66430929999999
231272,SR,CLEVELAND AVE & RUSSELL AVE,95403.0,38.46919178,-122.72937320000001
231273,SR,NB YOLANDA AV OFFRAMP & NB YOLANDA AV ONRAMP & SANTA ROSA AVE & YOLANDA AVE,95407.0,38.413219700000006,-122.7135365
231274,SR,NB YOLANDA AV OFFRAMP & NB YOLANDA AV ONRAMP & SANTA ROSA AVE & YOLANDA AVE,95407.0,38.413219700000006,-122.7135365
231275,SR,COLLEGE AVE & MENDOCINO AVE,95401.0,38.44564739,-122.7177125
231276,SR,CASTLE CT & WESTGATE CIR,95401.0,38.43404197,-122.753565
231277,SR,FARMERS LN & LONG DR,95405.0,38.45029799,-122.68860159999998
231278,SR,STONY POINT RD & W 3RD ST,95401.0,38.43379484,-122.74240049999999
231279,SR,B ST & LINCOLN ST,95401.0,38.44522915,-122.71871850000001
231280,SR,SENNA DR & W 3RD ST,95401.0,38.4379375,-122.7615328
231281,SR,CARRILLO ST & MENDOCINO AVE,95401.0,38.44668339,-122.7177146
231282,SR,5TH ST & B ST,95401.0,38.44038228,-122.7161508
231283,SR,CAROL LN & SAINT ANTHONY WAY,95404.0,38.43056197,-122.69242009999999
231284,SR,CODDINGTOWN & GUERNEVILLE RD & STEELE WAY,95403.0,38.45938071,-122.73149309999998
231285,SR,MENDOCINO AVE & SCHURMAN DR,95403.0,38.46311909,-122.7182737
231286,SR,CORPORATE CENTER PKWY & CORSAIR WAY & GIFFEN AVE,95407.0,38.41711771,-122.7539799
231287,SR,MAITLAND AVE & RICKENBACKER DR,95407.0,38.41373991,-122.7581687
231288,SR,JACK LONDON DR & ROMA ST,95409.0,38.46644262,-122.66192849999999
231289,SR,LLYN GLASLYN PL & SAINT ANDREWS DR & THOMAS LAKE HARRIS DR,95403.0,38.49247424,-122.71325690000002
231290,SR,DANBECK AVE & GAY ST,95404.0,38.46153765,-122.70994640000002
231291,SR,LEWIS RD & MENDOCINO AVE & STEELE LN,95403.0,38.46101229,-122.71717120000001
231292,SR,HEARN AVE & SILVER SPUR DR,95407.0,38.41339119,-122.7350342
231293,SR,GOBAR LN & NORTH VILLAGE DR,95403.0,38.47898095,-122.7681544
231294,SR,SEBASTOPOL RD & STONY POINT RD,95407.0,38.42685471,-122.7413163
231295,SR,LAKEBRIAR PL & SAINT ANDREWS DR,95403.0,38.49278633,-122.7136327
231296,SR,LAKEBRIAR PL & SAINT ANDREWS DR,95403.0,38.49278633,-122.7136327
231297,SR,5TH ST & HOPE ST,95404.0,38.44389693,-122.708675
231298,SR,GOBAR LN & NORTH VILLAGE DR,95403.0,38.47898095,-122.7681544
231299,SR,CLARE AVE & LORETTA WAY,95403.0,38.47435883,-122.73423100000001
231300,SR,NORTH VILLAGE DR & VAN PATTER DR,95403.0,38.47837345,-122.76674799999999
231301,SR,MEADOW GREEN DR & STONE BRIDGE RD,95409.0,38.44218988,-122.6079707
231302,SR,CARR AVE & MENDOCINO AVE,95401.0,38.45658811,-122.7172915
231303,SR,HEARN AVE & WESTWOOD DR,95407.0,38.41421584,-122.73006070000001
231304,SR,RCOP & SEBASTOPOL RD,95407.0,38.43024644,-122.7269034
231305,SR,GOBAR LN & NORTH VILLAGE DR,95403.0,38.47898095,-122.7681544
231306,SR,PACIFIC AVE & SLATER ST,95404.0,38.45332356,-122.71574790000001
231307,SR,KAREN WAY & VALLEJO ST,95404.0,38.4384119,-122.6968065
231308,SR,FULTON RD & OCCIDENTAL RD,95401.0,38.42902192,-122.76938090000002
231309,SR,FULTON RD & W COLLEGE AVE,95401.0,38.44532601,-122.76962730000001
231310,SR,DE TURK AVE & MILTON ST,95404.0,38.42706919,-122.7055725
231311,SR,LEWIS RD & SLATER ST,95404.0,38.46170103,-122.7151804
231312,SR,FARMERS LN & SONOMA AVE,95405.0,38.44451414,-122.68771240000001
231313,SR,SILVER SPUR DR & TUXHORN DR,95407.0,38.41032727,-122.73419990000001
231314,SR,SAN MARCOS DR & SANTIAGO DR,95403.0,38.47360145,-122.751698
231315,SR,AIRWAY CT & AIRWAY DR,95403.0,38.47455094,-122.7381111
231316,SR,MCCARREN WAY & W 3RD ST,95401.0,38.43365196,-122.74009609999999
231317,SR,ROWE DR & STEELE LN,95401.0,38.46081666,-122.71832040000001
231318,SR,SAN MIGUEL RD & TRACKS,95403.0,38.47445213,-122.75326229999999
231319,SR,GUERNEVILLE RD & PINEBROOK PL,95403.0,38.452551,-122.76833570000001
231320,SR,E JASMINE CIR & LAUREL GROVE CIR,95407.0,38.427652,-122.745051
231321,SR,COUNTY CENTER DR & PROFESSIONAL DR,95403.0,38.46204646,-122.7256189
231322,SR,FLOWER AVE & SANTA ROSA AVE,95404.0,38.42426474,-122.7135061
231323,SR,ASTON AVE & ASTON WAY & PETALUMA HILL RD,95404.0,38.42386438,-122.7081955
231324,SR,COLLEGE AVE & MENDOCINO AVE,95401.0,38.44564739,-122.7177125
231325,SR,CHARLES ST & SANTA ROSA AVE,95404.0,38.43535628,-122.7120801
231326,SR,KAREN WAY & VALLEJO ST,95404.0,38.4384119,-122.6968065
231327,SR,BRIGGS AVE & CARRILLO ST,95401.0,38.44705308,-122.72893190000002
231328,SR,ANGELUS ST & FLAMINGO RD,95403.0,38.47428388,-122.72853570000001
231329,SR,NORTHCOAST ST & TOLAR AVE,95403.0,38.4565141,-122.7411455
231330,SR,IROQUOIS ST & POMO CT & POMO TRL,95403.0,38.45859558,-122.7428354
231331,SR,BRUSH CREEK RD & HWY 12,95409.0,38.45447584,-122.68080900000001
231332,SR,LA PALOMA AVE & ROGERS WAY,95404.0,38.45112279999999,-122.69179640000002
231333,SR,APACHE ST & CREE CT & PAPAGO CT,95403.0,38.4612714,-122.74486359999999
231334,SR,COURT ST & ELSA DR,95407.0,38.40537639,-122.71188290000002
231335,SR,BENNETT VALLEY RD & CORK TREE LN,95404.0,38.43408395,-122.69425159999999
231336,SR,DUTTON AVE & WB DUTTON AV OFFRAMP & WB DUTTON AV ONRAMP,95401.0,38.43343219,-122.72632890000001
231337,SR,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
231338,SR,CHILDRENS CIR & RANCHO LOS GUILICOS RD,95409.0,38.44024639,-122.5825606
231339,SR,SKYVIEW DR & STARVIEW DR,95403.0,38.48017046,-122.7422017
231340,SR,GARFIELD PARK AVE & MONTE VERDE DR,95409.0,38.472024600000005,-122.6552723
231341,SR,10TH ST & B ST,95401.0,38.44392348,-122.7187663
231342,SR,SEBASTOPOL RD & TRACKS,95407.0,38.431540000000005,-122.721299
231343,SR,ARROWOOD DR & GREENWOOD DR,95407.0,38.4222799,-122.7185301
231344,SR,FAIRWAY KNOLL CT & THOMAS LAKE HARRIS DR,95403.0,38.49210637,-122.7097753
231345,SR,5TH ST & B ST,95401.0,38.44038228,-122.7161508
231346,SR,MCBRIDE LN & W STEELE LN,95403.0,38.45998549,-122.7302449
231347,SR,MENDOCINO AVE & SILVA AVE,95401.0,38.45880608,-122.717197
231348,SR,7TH ST & A ST,95401.0,38.4414495,-122.7190885
231349,SR,COMPADRE DR & NEOTOMAS AVE,95405.0,38.43023821,-122.6720078
231350,SR,COFFEY LN & PINER RD,95403.0,38.46873386,-122.74485390000001
231351,SR,LAZZINI AVE & MARBLE ST,95407.0,38.42173334,-122.7437504
231352,SR,ALOHA LN & RUSSELL AVE,95403.0,38.46909751,-122.7393386
231353,SR,STARVIEW DR & VIEW CT,95403.0,38.48016586,-122.7433554
231354,SR,DOUBLES DR & MARTINA AVE,95407.0,38.42690361,-122.762676
231355,SR,1ST ST & A ST,95401.0,38.43701961,-122.7158571
231356,SR,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
231357,SR,COUNTY CENTER DR & PROFESSIONAL DR,95403.0,38.46204646,-122.7256189
231358,SR,COFFEY LN & CONDO CT,95403.0,38.46738479,-122.74249879999999
231359,SR,COTTON CT & MERIDIAN CIR,95401.0,38.44584722,-122.76488159999998
231360,SR,AIRWAY DR & INDUSTRIAL DR,95403.0,38.47686128,-122.7381217
231361,SR,LORETTA WAY & MERCIE ST,95403.0,38.47295158,-122.73262
231362,SR,RUSTY DR & VALLEY WEST DR,95401.0,38.43267275,-122.76607649999998
231363,SR,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
231364,SR,LA VERNE AVE & LOMITAS AVE,95404.0,38.46296651,-122.7164774
231365,SR,10TH ST & CLEVELAND AVE,95401.0,38.44331029999999,-122.72577369999999
231366,SR,BICENTENNIAL WAY & THE OVERLOOK,95403.0,38.47173676,-122.72091370000001
231367,SR,ROWE DR & STEELE LN,95401.0,38.46081666,-122.71832040000001
231368,SR,BENNETT VALLEY RD & YULUPA AVE,95405.0,38.41878513,-122.6637621
231369,SR,LANCASTER AVE & S WRIGHT RD,95407.0,38.42102599,-122.76893259999999
231370,SR,MONTECITO BLVD & WINDSOR CT,95409.0,38.47117919,-122.6793812
231371,SR,8TH ST & DAVIS ST,95401.0,38.44076213,-122.7215076
231372,SR,MONTECITO BLVD & MONTECITO CTR,95409.0,38.47496921,-122.6745622
231373,SR,W COLLEGE AVE & WILD ROSE DR,95401.0,38.4453395,-122.7417051
231374,SR,HOEN AVE & MOORE RD,95405.0,38.43760789,-122.6772233
231375,SR,RANGE AVE & W STEELE LN,95403.0,38.45997358,-122.73261799999999
231376,SR,SUMMERFIELD RD & SUMNER LN & WYOMING DR,95405.0,38.44508468,-122.66430929999999
231377,SR,GUERNEVILLE RD & MARLOW RD,95403.0,38.45258756,-122.7513351
231378,SR,4TH ST & DAVIS ST,95401.0,38.438010799999994,-122.71948130000001
231379,SR,RANGE AVE & W STEELE LN,95403.0,38.45997358,-122.73261799999999
231380,SR,CUMBERLAND ST & MOJAVE AVE,95407.0,38.40371518,-122.72749820000001
231381,SR,GUERNEVILLE RD & RANGE AVE,95401.0,38.45884356,-122.7326085
231382,SR,ARBOLEDA DR & CHARRO DR & CHARRO PL,95401.0,38.43939579,-122.75748159999999
231383,SR,HENDLEY ST & MAPLE AVE & WB E ST ONRAMP,95404.0,38.43278424,-122.70593799999999
231384,SR,CORBY AVE & HEARN AVE,95407.0,38.41429399,-122.71748640000001
231385,SR,CHILDRENS CIR & RANCHO LOS GUILICOS RD,95409.0,38.44024639,-122.5825606
231386,SR,GREENROCK CT & PARKVIEW DR,95409.0,38.47842459,-122.6617866
231387,SR,OLDFIELD WAY & WALL PL,95401.0,38.43294769,-122.7445656
231388,SR,BOYD ST & YARROW WAY,95407.0,38.43031753,-122.71967520000001
231389,SR,MORGAN CREEK ST & TUXHORN DR,95407.0,38.41009224,-122.7302131
231390,SR,SB STEELE LN OFFRAMP & SB STEELE LN ONRAMP & STEELE LN & W STEELE LN,95403.0,38.45993819,-122.7267705
231391,SR,CHEROKEE AVE & NAVAJO ST,95403.0,38.46278075,-122.74652730000001
231392,SR,DUTTON MEADOW & TUXHORN DR,95407.0,38.41011307,-122.72934
231393,SR,SANTA ROSA AVE & WHEELER ST,95404.0,38.43460978,-122.71191840000002
231394,SR,LAZZINI AVE & MARBLE ST,95407.0,38.42173334,-122.7437504
231395,SR,13TH ST & STEWART ST,95404.0,38.44733315,-122.70681929999999
231396,SR,SEBASTOPOL RD & STONY POINT RD,95407.0,38.42685471,-122.7413163
231397,SR,BELAIR WAY & ROBINSON LN,95403.0,38.46017415,-122.7550054
231398,SR,CENTER DR & INDUSTRIAL DR,95403.0,38.47399645,-122.7401926
231399,SR,MCBRIDE LN & W STEELE LN,95403.0,38.45998549,-122.7302449
231400,SR,MARIAH PL & SUNSHINE AVE,95409.0,38.4768917,-122.67345700000001
231401,SR,ALDERBROOK DR & SONOMA AVE,95405.0,38.44284981,-122.6937867
231402,SR,BUSS DR & LATHROP DR,95407.0,38.41686763,-122.74468359999999
231403,SR,RANGE AVE & W STEELE LN,95403.0,38.45997358,-122.73261799999999
231404,SR,FAIR OAKS AVE & JUNIOR ST,95404.0,38.44586635,-122.7006669
231405,SR,4TH ST & WILSON ST,95401.0,38.43742039,-122.7207013
231406,SR,10TH ST & MENDOCINO AVE,95401.0,38.44389187,-122.7165195
231407,SR,CRYSTAL HILL DR & SAPPHIRE WAY,95404.0,38.41909862,-122.7036912
231408,SR,FULTON RD & HWY 12 E & HWY 12 W & N WRIGHT RD,95401.0,38.42760143,-122.7691831
231409,SR,MISSION BLVD & MONTGOMERY DR,95409.0,38.45730241,-122.6712994
231410,SR,COMANCHE ST & NAVAJO ST,95403.0,38.46275693,-122.74931380000001
231411,SR,CHESTNUT ST & HAZEL ST,95401.0,38.43379235,-122.72040009999999
231412,SR,MONTGOMERY DR & ROCKY WAY,95409.0,38.45858864,-122.6694777
231413,SR,PLATA CT & SUNLEAF LN,95403.0,38.45812259,-122.7358441
231414,SR,SHERIFFS DEPT EAST & SHERIFFS DEPT NORTH,95403.0,38.46852999,-122.7232521
231415,SR,DE TURK AVE & MILTON ST,95404.0,38.42706919,-122.7055725
231416,SR,BROOKWOOD AVE & GRANITE CIR & METEORITE LN,95404.0,38.4190005,-122.6956732
231417,SR,BANYAN PL & BANYAN ST,95403.0,38.4776917,-122.74271470000001
231418,SR,CAMPBELL DR & DOANE ST,95407.0,38.41978431,-122.74225659999999
231419,SR,KAREN WAY & VALLEJO ST,95404.0,38.4384119,-122.6968065
231420,SR,CHURCH ST & SPRING CREEK DR,95405.0,38.44160655,-122.6882727
231421,SR,8TH ST & B ST,95401.0,38.44260421,-122.71777730000001
231422,SR,PLATA CT & SUNLEAF LN,95403.0,38.45812259,-122.7358441
231423,SR,BOYD ST & BRIAR BUSH WAY & HICKORY CIR,95407.0,38.43086206,-122.7199246
231424,SR,LEMUR ST & YONKERS ST,95401.0,38.42938384,-122.7621621
231425,SR,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
231426,SR,HOPPER AVE & SB HOPPER AV OFFRAMP,95403.0,38.47971079,-122.7352915
231427,SR,DELPORT AVE & STROVEN LN,95407.0,38.42393394,-122.729546
231428,SR,MEADOW WAY & TAYLOR VIEW DR,95404.0,38.41582069,-122.7080223
231429,SR,CLEMENT AVE & MENDOCINO AVE,95401.0,38.45909335,-122.71717520000001
231430,SR,FULTON RD & HWY 12 E & HWY 12 W & N WRIGHT RD,95401.0,38.42760143,-122.7691831
231431,SR,HAHMAN DR & MATANZAS WAY,95405.0,38.43980197,-122.6853689
231432,SR,BUSH ST & S E ST,95404.0,38.43507093,-122.70536129999999
231433,SANTA ROSA,FOUNTAINGROVE PKWY & HADLEY HILL DR & RINCON RIDGE DR,95404.0,38.48345204,-122.6912483
231434,SR,GUERNEVILLE RD & N DUTTON AVE & WESTBERRY DR,95401.0,38.45546474,-122.7379425
231435,SR,CACTUS AVE & YUCCA ST,95405.0,38.42546158,-122.6692824
231436,SR,COLLEGE AVE & SB COLLEGE AV OFFRAMP & SB COLLEGE AV ONRAMP,95401.0,38.44583528,-122.7245675
231437,SR,COUNTY CENTER DR & PROFESSIONAL DR,95403.0,38.460974,-122.72521499999999
231438,SR,MISSION BLVD & MONTGOMERY DR,95409.0,38.45730241,-122.6712994
231439,SR,RANGE AVE & STATE FARM DR,95403.0,38.46624529,-122.73264820000001
231440,SR,MOUNTAIN VISTA CIR & MOUNTAIN VISTA LN & OAK TRAIL DR,95409.0,38.43275422,-122.5789503
231441,SR,BICENTENNIAL WAY & SB BICENTENNIAL WY ONRAMP,95403.0,38.4706443,-122.72981340000001
231442,SR,HAHMAN DR & MATANZAS WAY,95405.0,38.43980197,-122.6853689
231443,SR,PINER RD & RANGE AVE,95403.0,38.47203079,-122.7325019
231444,SR,BRIGGS AVE & FRANCES ST & RANGE AVE,95401.0,38.45032099,-122.728866
231445,SR,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
231446,SR,ROYAL ST & WRIGHT ST,95404.0,38.445991799999994,-122.7096136
231447,SR,BENNETT VALLEY RD & S E ST,95404.0,38.4323645,-122.704449
231448,SR,FINLEY PARK & STONY POINT RD,95401.0,38.44181202,-122.7475528
231449,SR,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
231450,SR,CLEVELAND AVE & GUERNEVILLE RD & W STEELE LN,95401.0,38.45991177,-122.7284087
231451,SR,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
231452,SR,MCCONNELL AVE & MENDOCINO AVE,95401.0,38.45476696,-122.7173608
231453,SR,PAULIN DR & VENTURA AVE,95403.0,38.46720043,-122.72433079999999
231454,SR,HWY 12 & INDIAN CREEK DR & JACK LONDON DR,95409.0,38.46469778,-122.6612372
231455,SR,5TH ST & E ST,95404.0,38.44257364,-122.71124170000002
231456,LAR,LAVELL RD & MARK WEST SPRINGS RD,95403.0,38.49636772,-122.75186049999999
231457,SR,POLK ST & W 7TH ST,95401.0,38.43735184,-122.7269635
231458,SR,YUMA CT & YUMA ST,95403.0,38.4612323,-122.75001129999998
231459,SR,SEBASTOPOL RD & STONY POINT RD,95407.0,38.42685471,-122.7413163
231460,SR,HENDLEY ST & MAPLE AVE & WB E ST ONRAMP,95404.0,38.43278424,-122.70593799999999
231461,SR,2ND ST & E ST,95404.0,38.44053199,-122.70968880000001
231462,SR,CAROL LN & JEFFERY ST,95404.0,38.432635600000005,-122.69356609999998
231463,SR,CUNNINGHAM WAY & FAIRBANKS DR,95403.0,38.45369745,-122.7606875
231464,SR,SIOUX ST & YUMA ST,95403.0,38.46131071,-122.74712849999999
231465,SR,RANGE AVE & RUSSELL AVE,95403.0,38.46912427,-122.7326346
231466,SR,OLDFIELD WAY & WALL PL,95401.0,38.43294769,-122.7445656
231467,SR,LEWIS RD & LOMITAS AVE,95404.0,38.46121774,-122.71653300000001
231468,SR,4TH ST & PROCTOR DR,95404.0,38.44845257,-122.69942859999999
231469,SR,FARMERS LN & MONTGOMERY DR,95405.0,38.44654316,-122.6880353
231470,SR,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
231471,SR,MENDOCINO AVE & RUSSELL AVE,95403.0,38.46923636,-122.72199540000001
231472,SR,CORBY AVE & MYRTLEWOOD DR,95407.0,38.42307419,-122.7173908
231473,SR,GREAT HERON DR & OWLS NEST DR,95409.0,38.46886086,-122.63923229999999
231474,SR,DUTTON AVE & WALKHAM PL,95407.0,38.4280234,-122.7250038
231475,SR,MANNING CT & MARSH RD,95403.0,38.4623609,-122.75362050000001
231476,SR,SEBASTOPOL RD & STONY POINT RD,95407.0,38.42685471,-122.7413163
231477,SR,CLEVELAND AVE & TERRY LN,95403.0,38.46421777,-122.72841559999999
231478,SR,10TH ST & B ST,95401.0,38.44392348,-122.7187663
231479,SR,CREEKFIELD DR & IRONBARK DR,95403.0,38.45585991,-122.75794760000001
231480,SR,COFFEY LN & W STEELE LN,95403.0,38.45998229,-122.7403416
231481,SR,LINK LN & W 9TH ST,95401.0,38.44171787,-122.73388680000001
231482,SR,COUNTY CENTER DR & PROFESSIONAL DR,95403.0,38.460974,-122.72521499999999
231483,SR,N DUTTON AVE & W 9TH ST,95401.0,38.44161484,-122.7289686
231484,SR,ALVAREZ AVE & LOUIS KROHN DR,95407.0,38.42683241,-122.76022309999999
231485,SR,3RD ST & A ST,95401.0,38.43817831,-122.7167402
231486,SR,ACACIA LN & HWY 12,95409.0,38.46230051,-122.66904170000001
231487,SR,7TH ST & HUMBOLDT ST,95404.0,38.44306762,-122.7140585
231488,SR,BENTON ST & HUMBOLDT ST,95404.0,38.44778958,-122.7146692
231489,SR,HIDDEN VALLEY DR & INCLINE DR,95404.0,38.46825468,-122.69910390000001
231490,SR,COFFEY LN & W STEELE LN,95403.0,38.45998229,-122.7403416
231491,SR,MOHAWK ST & SIOUX ST,95403.0,38.46199495,-122.74714209999999
231492,SR,HOPPER AVE & SB HOPPER AV OFFRAMP,95403.0,38.47971079,-122.7352915
231493,SR,HWY 12 & MELITA RD,95409.0,38.46482899,-122.65142639999999
231494,SR,BAKER AVE & NB BAKER AV OFFRAMP & NB BAKER AV ONRAMP,95407.0,38.42135934,-122.7147642
231495,SR,4TH ST & D ST,95404.0,38.44121202,-122.7123828
231496,SR,RANGE AVE & RUSSELL AVE,95403.0,38.46912427,-122.7326346
231497,SR,LISCUM ST & YUBA DR,95407.0,38.40715287,-122.7393754
231498,SR,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
231499,SR,GIFFEN AVE & GIFFEN PL,95407.0,38.41843762,-122.73861059999999
231500,SR,N DUTTON AVE & W COLLEGE AVE,95401.0,38.44581039,-122.7304284
231501,SR,CHILDRENS CIR & RANCHO LOS GUILICOS RD,95409.0,38.44024639,-122.5825606
231502,SR,5TH ST & D ST,95404.0,38.44184295,-122.7128656
231503,RIN,HWY 12 & MELITA RD,95409.0,38.453517,-122.62274
231504,SR,DUTTON AVE & W BARHAM AVE,95407.0,38.42570696,-122.72477040000001
231505,SR,FULTON RD & W COLLEGE AVE,95401.0,38.44532601,-122.76962730000001
231506,SR,3RD ST & D ST,95404.0,38.44039704,-122.7117999
231507,SR,HOPPER AVE & SB HOPPER AV ONRAMP,95403.0,38.47970915,-122.7351243
231508,SR,GAMBELS WAY & ZURLO WAY,95403.0,38.46593238,-122.76846709999998
231509,SR,10TH ST & HEALDSBURG AVE,95401.0,38.44389838,-122.7178267
231510,SR,BELVEDERE WAY & MURDOCK DR,95404.0,38.46557051,-122.713094
231511,SR,BELVEDERE WAY & CHANATE RD & HUMBOLDT ST,95404.0,38.46550281,-122.71448899999999
231512,SR,NB YOLANDA AV OFFRAMP & NB YOLANDA AV ONRAMP & SANTA ROSA AVE & YOLANDA AVE,95407.0,38.413219700000006,-122.7135365
231513,SR,UMLAND DR & WILLRUSH ST,95401.0,38.43787276,-122.73161440000001
231514,SR,NB YOLANDA AV OFFRAMP & NB YOLANDA AV ONRAMP & SANTA ROSA AVE & YOLANDA AVE,95407.0,38.413219700000006,-122.7135365
231515,SR,4TH ST & FARMERS LN & HWY 12,95405.0,38.44972,-122.68848009999999
231516,SR,DELPORT AVE & PAGE CT,95407.0,38.42372005,-122.73043349999999
231517,SR,CORLANO AVE & LEE ST,95404.0,38.43511943,-122.69815990000002
231518,SR,CHANATE RD & PLUM DR,95404.0,38.46574226,-122.71460060000001
231519,SR,FAIR OAKS CT & TALBOT AVE,95404.0,38.44682455,-122.70016969999999
231520,SR,SIMPSON PL & SIMPSON ST & W 9TH ST,95401.0,38.44155811,-122.73775259999998
231521,SR,BOYCE ST & PRINCE ST,95401.0,38.44029187,-122.7254745
231522,SR,GARFIELD PARK AVE & SILVER LAKE DR,95409.0,38.47303949,-122.65542179999998
231523,SR,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
231524,SR,PINER RD & PIONEER WAY,95403.0,38.46714325,-122.76007800000001
231525,SR,SEBASTOPOL RD & STONY POINT RD,95407.0,38.42685471,-122.7413163
