,city,Street,ZIP,LAT,LON
241193,SANTA ROSA,S DAVIS ST & THERESA ST,95407.0,38.427921999999995,-122.715473
241194,SANTA ROSA,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
241195,SANTA ROSA,BOND ST & CONNIE ST,95407.0,38.40586434,-122.7100557
241196,SANTA ROSA,COFFEY LN & GUERNEVILLE RD & HERBERT LN,95403.0,38.45651115,-122.7362721
241197,SANTA ROSA,CLEVELAND AVE & GUERNEVILLE RD & W STEELE LN,95401.0,38.45991177,-122.7284087
241198,SANTA ROSA,8TH ST & TRACKS & W 8TH ST,95401.0,38.440015700000004,-122.7231669
241199,SANTA ROSA,3RD ST & TRACKS & W 3RD ST,95401.0,38.436027,-122.721355
241200,SANTA ROSA,BRUCE CT & JENNINGS AVE,95401.0,38.44963024,-122.74961299999998
241201,SANTA ROSA,FLAT ROCK CIR & WAYVERN DR,95409.0,38.454181,-122.679409
241202,SANTA ROSA,BRUCE CT & JENNINGS AVE,95401.0,38.44963024,-122.74961299999998
241203,SANTA ROSA,APACHE ST & MOHAWK CT & MOHAWK ST,95403.0,38.46210603,-122.74463030000001
241204,SANTA ROSA,BENTON ST & ORCHARD ST,95404.0,38.44775445,-122.71343359999999
241205,SANTA ROSA,BILLIE JEAN ST & MARTINA AVE,95407.0,38.42697318,-122.76163249999999
241206,SANTA ROSA,EDWARDS AVE & HERBERT ST,95401.0,38.45406102,-122.7340969
241207,SANTA ROSA,3RD ST & PIERCE ST,95404.0,38.44403502,-122.70426709999998
241208,SANTA ROSA,FERNWOOD CT & GLENBROOK DR,95401.0,38.43724875,-122.74168600000002
241209,SANTA ROSA,CRYSTAL HILL DR & TURQUOISE WAY,95404.0,38.41911013,-122.7008114
241210,SANTA ROSA,BREEZE WAY & TOKAY ST,95404.0,38.420128999999996,-122.703726
241211,SANTA ROSA,COLGAN AVE & LA ESPLANADA PL,95404.0,38.42197193,-122.7103328
241212,SANTA ROSA,HWY 12 & MOUNTAIN HAWK DR & QUEEN ANNE DR,95409.0,38.46229712,-122.64303079999999
241213,SANTA ROSA,ASTON AVE & ASTON CIR,95404.0,38.42555317,-122.7033124
241214,SANTA ROSA,ASTON CIR & PAYSON WAY,95404.0,38.42461426,-122.70363400000001
241215,SANTA ROSA,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
241216,SANTA ROSA,BARHAM AVE & LOTUS CT,95404.0,38.42739284,-122.71183359999999
241217,SANTA ROSA,BARNETT ST & S DAVIS ST,95407.0,38.43051389,-122.7160332
241218,SANTA ROSA,GARDNER AVE & KENMORE LN,95407.0,38.42325801,-122.7425506
241219,SANTA ROSA,NEOTOMAS AVE & TOWNVIEW LN,95405.0,38.43370644,-122.6872527
241220,SANTA ROSA,BAY VILLAGE CIR & PINER RD,95403.0,38.46731621,-122.74864280000001
241221,SANTA ROSA,BAY VILLAGE CIR & PINER RD,95403.0,38.46731621,-122.74864280000001
241222,SANTA ROSA,PARAMONT ST & SAHARA ST,95403.0,38.47344083,-122.7271309
241223,SANTA ROSA,4TH ST & BROOKWOOD AVE,95404.0,38.44356872,-122.70722140000001
241224,SANTA ROSA,RUTLEDGE AVE & WARE AVE,95404.0,38.42902586,-122.7097084
241225,SANTA ROSA,W 9TH ST & WARREN LN,95401.0,38.44163596,-122.73018
241226,SANTA ROSA,NASON ST & SLATER ST,95404.0,38.44973612,-122.7158952
241227,SANTA ROSA,3RD ST & E ST,95404.0,38.44114633,-122.71012549999999
241228,SANTA ROSA,COFFEY LN & PINER RD,95403.0,38.46873386,-122.74485390000001
241229,SANTA ROSA,LA PALOMA AVE & ROGERS WAY,95404.0,38.45112279999999,-122.69179640000002
241230,SANTA ROSA,4TH ST & OLD COURTHOUSE SQ,95404.0,38.44072571,-122.71343290000002
241231,SANTA ROSA,CLEVELAND AVE & GUERNEVILLE RD & W STEELE LN,95401.0,38.45991177,-122.7284087
241232,SANTA ROSA,CAMINO DEL PRADO & COFFEY MEADOW DR,95403.0,38.4752047,-122.7512038
241233,SANTA ROSA,CHANATE RD & GLEN ECHO DR,95404.0,38.47160605,-122.70231329999999
241234,SANTA ROSA,HWY 12 & INDIAN CREEK DR & JACK LONDON DR,95409.0,38.46469778,-122.6612372
241235,SANTA ROSA,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
241236,SANTA ROSA,FARMERS LN & PATIO CT,95405.0,38.44173424,-122.68725659999998
241237,SANTA ROSA,APPLE CREEK LN & W 3RD ST,95401.0,38.43372932,-122.7286318
241238,SANTA ROSA,KAWANA SPRINGS RD & SANTA ROSA AVE,95407.0,38.41644952,-122.7135188
241239,SANTA ROSA,CARR AVE & ORCHARD ST,95404.0,38.45644078,-122.71292530000001
241240,SANTA ROSA,FLAT ROCK CIR & KINTYRE WAY,95409.0,38.453708,-122.678997
241241,SANTA ROSA,CORBY AVE & HEARN AVE,95407.0,38.41429399,-122.71748640000001
241242,SANTA ROSA,LINK LN & W COLLEGE AVE,95401.0,38.44563699,-122.7342003
241243,SANTA ROSA,FOUNTAINGROVE PKWY & STAGECOACH RD,95403.0,38.48614335,-122.71096899999999
241244,SANTA ROSA,LEISURE PARK CIR & OCCIDENTAL RD,95401.0,38.42973908,-122.7500199
241245,SANTA ROSA,SEBASTOPOL RD & STONY POINT RD,95407.0,38.42685471,-122.7413163
241246,SANTA ROSA,CLEVELAND AVE & CODDINGTOWN,95401.0,38.45760065,-122.7266173
241247,SANTA ROSA,GRAYMONT DR & OAK PARK WAY,95409.0,38.47399517,-122.6580336
241248,SANTA ROSA,N DUTTON AVE & W COLLEGE AVE,95401.0,38.44581039,-122.7304284
241249,SANTA ROSA,DUTTON AVE & SEBASTOPOL RD,95407.0,38.43059702,-122.7253189
241250,SANTA ROSA,ADMINISTRATION DR & COUNTY CENTER DR,95403.0,38.46415311,-122.7258716
241251,SANTA ROSA,GAMAY ST & ZINFANDEL AVE,95403.0,38.45117515,-122.7567936
241252,SANTA ROSA,BOCK ST & DIEGO AVE,95403.0,38.47336914,-122.7541915
241253,SANTA ROSA,POWDERHORN AVE & SANTA ROSA AVE,95407.0,38.40285384,-122.71347800000001
241254,SANTA ROSA,BENNETT VALLEY RD & YULUPA AVE,95405.0,38.41878513,-122.6637621
241255,SANTA ROSA,APACHE ST & CREE CT & PAPAGO CT,95403.0,38.4612714,-122.74486359999999
241256,SANTA ROSA,BORDEN VILLA DR & W COLLEGE AVE,95401.0,38.44521435,-122.74412579999999
241257,SANTA ROSA,COLLEGE PARK CIR & DICKENS DR & W COLLEGE AVE,95401.0,38.445319500000004,-122.76781979999998
241258,SANTA ROSA,STONY POINT PLZ & STONY POINT RD,95407.0,38.42866101,-122.74153390000002
241259,SANTA ROSA,CONNIE ST & COURT ST,95407.0,38.40587755,-122.7115898
241260,SANTA ROSA,BIRCHBARK DR & OAK LEAF DR,95409.0,38.43575943,-122.5820307
241261,SANTA ROSA,BEAR CUB WAY & MENDOCINO AVE & PACIFIC AVE,95401.0,38.45336896,-122.717404
241262,SANTA ROSA,MENDOCINO AVE & ROSS ST,95401.0,38.44214069,-122.7152604
241263,PETALUMA,PETALUMA BLVD N & SHASTA AVE & SYCAMORE LN,94952.0,38.24658343,-122.6452078
241264,SANTA ROSA,LITTLE JOHN LN & SHORTT RD,95405.0,38.44827809,-122.69242179999999
241265,SANTA ROSA,AMETHYST WAY & TOKAY ST,95404.0,38.42009371,-122.70016310000001
241266,SANTA ROSA,SEBASTOPOL RD & STONY POINT RD,95407.0,38.42685471,-122.7413163
241267,SANTA ROSA,AMETHYST WAY & TOKAY ST,95404.0,38.42009371,-122.70016310000001
241268,SANTA ROSA,HILLMONT ST & PIEDMONT DR,95409.0,38.47761084,-122.65335120000002
241269,SANTA ROSA,AMETHYST WAY & TOKAY ST,95404.0,38.42009371,-122.70016310000001
241270,SANTA ROSA,KAREN WAY & VALLEJO ST,95404.0,38.4384119,-122.6968065
241271,SANTA ROSA,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
241272,SANTA ROSA,DOWD DR & KENWOOD CT,95407.0,38.41086363,-122.71949359999999
241273,SANTA ROSA,MENDOCINO AVE & RIDGWAY AVE,95401.0,38.45018082,-122.717546
241274,SANTA ROSA,OCCIDENTAL RD & STONY POINT RD & WB STONY POINT RD OFFRAMP & WB STONY POINT RD ONRAMP,95401.0,38.43182581,-122.7419237
241275,SANTA ROSA,APPLE CREEK LN & N DUTTON AVE,95401.0,38.43541921,-122.7277581
241276,SANTA ROSA,DE TURK AVE & FRAZIER AVE,95404.0,38.4280194,-122.70612879999999
241277,SANTA ROSA,CORBY AVE & MYRTLEWOOD DR,95407.0,38.42307419,-122.7173908
241278,SANTA ROSA,LINK LN & W COLLEGE AVE,95401.0,38.44563699,-122.7342003
241279,SANTA ROSA,FARMERS LN & SUNRIDGE DR,95405.0,38.45127443,-122.68738940000001
241280,SANTA ROSA,SEBASTOPOL RD & WEST AVE,95407.0,38.42978491,-122.72890819999999
241281,SANTA ROSA,SEBASTOPOL RD & STONY POINT RD,95407.0,38.42685471,-122.7413163
241282,SANTA ROSA,OCEANIC WAY & SANTA ROSA AVE,95407.0,38.39052242,-122.71355630000001
241283,SANTA ROSA,HEWETT ST & UMLAND DR,95401.0,38.43758314,-122.73158259999998
241284,SANTA ROSA,SENNA DR & W 3RD ST,95401.0,38.4379375,-122.7615328
241285,SANTA ROSA,HWY 12 & MIDDLE RINCON RD,95409.0,38.46383244,-122.6649856
241286,SANTA ROSA,BROOKWOOD AVE & STEVENSON ST,95404.0,38.43609171,-122.70061640000002
241287,SANTA ROSA,COFFEY LN & W STEELE LN,95403.0,38.45998229,-122.7403416
241288,SANTA ROSA,SIMPSON PL & SIMPSON ST & W 9TH ST,95401.0,38.44155811,-122.73775259999998
241289,SANTA ROSA,RIVERA CT & RIVERA DR,95409.0,38.46778144,-122.67883570000001
241290,SANTA ROSA,ASTON AVE & ASTON WAY & PETALUMA HILL RD,95404.0,38.42386438,-122.7081955
241291,SANTA ROSA,SUMMERFIELD RD & TEE VIEW CT,95405.0,38.42628117,-122.65781170000001
241292,SANTA ROSA,PROSPECT AVE & SHERBROOK DR,95409.0,38.46331595,-122.6749892
241293,SANTA ROSA,7TH ST & RILEY ST,95404.0,38.44281473,-122.7147959
241294,SANTA ROSA,DUTTON AVE & N DUTTON AVE & W 3RD ST,95401.0,38.43412344,-122.72660729999998
241295,SANTA ROSA,BRYDEN LN & SAINT HELENA AVE,95404.0,38.45268355,-122.7010645
241296,SANTA ROSA,1ST ST & A ST,95401.0,38.43701961,-122.7158571
241297,SANTA ROSA,SLEEPY HOLLOW CT & SLEEPY HOLLOW DR,95404.0,38.47606792,-122.70023859999999
241298,SANTA ROSA,6TH ST & MORGAN ST & NB SR DOWNTOWN ONRAMP,95401.0,38.43992913,-122.7193773
241299,SANTA ROSA,MCMINN AVE & ROSELAND AVE & SEBASTOPOL RD,95407.0,38.42894733,-122.73236999999999
241300,SANTA ROSA,TARTON DR & TRAFALGAR PL,95405.0,38.43842565,-122.65365630000001
241301,SANTA ROSA,COLLEGE AVE & MENDOCINO AVE,95401.0,38.44564739,-122.7177125
241302,SANTA ROSA,CLOVER DR & CLOVER LN,95401.0,38.44827725,-122.7397233
241303,SANTA ROSA,CORPORATE CENTER PKWY & CORSAIR WAY & GIFFEN AVE,95407.0,38.41711771,-122.7539799
241304,SANTA ROSA,PARK ST & SAINT HELENA AVE,95404.0,38.45202797,-122.70116920000001
241305,SANTA ROSA,RANGE AVE & W STEELE LN,95403.0,38.45997358,-122.73261799999999
241306,SANTA ROSA,4TH ST & PROCTOR DR,95404.0,38.44845257,-122.69942859999999
241307,SANTA ROSA,LINCOLN ST & RIPLEY ST,95401.0,38.44495637,-122.724597
241308,SANTA ROSA,RICHMOND DR & SALEM AVE,95401.0,38.45956577,-122.7190646
241309,SANTA ROSA,MELITA RD & QUEEN ANNE DR,95409.0,38.46063198,-122.6444332
241310,SANTA ROSA,SLATER ST & SPENCER AVE,95404.0,38.45065962,-122.7158544
241311,SANTA ROSA,CLEAR RDG & MOSS HOLLOW,95404.0,38.48030384,-122.6994892
241312,SANTA ROSA,KAREN WAY & VALLEJO ST,95404.0,38.4384119,-122.6968065
241313,SANTA ROSA,E HAVEN DR & LA PALOMA AVE,95404.0,38.45207081,-122.6934827
241314,SANTA ROSA,FINLEY AVE & LEDDY AVE,95407.0,38.41998491,-122.7661094
241315,SANTA ROSA,D ST & SONOMA AVE,95404.0,38.43799433,-122.70998449999999
241316,SANTA ROSA,ELLIOTT AVE & MENDOCINO AVE,95401.0,38.45761166,-122.71725009999999
241317,SANTA ROSA,LAUREL ST & OLIVE ST,95401.0,38.43313302,-122.7189267
241318,SANTA ROSA,KAWANA SPRINGS RD & MEADOW WAY,95404.0,38.41646107,-122.70881059999999
241319,SANTA ROSA,HOPPER AVE & SB HOPPER AV OFFRAMP,95403.0,38.47971079,-122.7352915
241320,SANTA ROSA,BOYCE ST & COULTER ST,95401.0,38.44013969,-122.72706670000001
241321,SANTA ROSA,BEDFORD ST & LANSBURY ST,95404.0,38.41906182,-122.70772959999998
241322,SANTA ROSA,BILLIE JEAN ST & HOGAN AVE,95407.0,38.42637818,-122.7615581
241323,SANTA ROSA,BURT ST & SANTA ROSA AVE,95407.0,38.40971025,-122.7134884
241324,SANTA ROSA,APPLE CREEK LN & N DUTTON AVE,95401.0,38.43541921,-122.7277581
241325,SANTA ROSA,MCMASTER LN & MERA CT & WEST AVE,95407.0,38.42518144,-122.7283925
241326,SANTA ROSA,3RD ST & D ST,95404.0,38.44039704,-122.7117999
241327,SANTA ROSA,GARDNER AVE & KEEGAN DR & MARBLE ST,95407.0,38.42315637,-122.74391899999999
241328,SANTA ROSA,JANERO DR & STONY POINT RD,95407.0,38.42359468,-122.74087759999999
241329,SANTA ROSA,AHL PARK CT & SUMMERFIELD RD,95405.0,38.45154944,-122.66967520000001
241330,SANTA ROSA,3RD ST & PIERCE ST,95404.0,38.44403502,-122.70426709999998
241331,SANTA ROSA,MERCIE ST & OPAL,95403.0,38.47272814,-122.7332097
241332,SANTA ROSA,N DUTTON AVE & W COLLEGE AVE,95401.0,38.44581039,-122.7304284
241333,SANTA ROSA,MEADOWBROOK CT & W STEELE LN,95403.0,38.45998363,-122.7346763
241334,SANTA ROSA,3RD ST & D ST,95404.0,38.44039704,-122.7117999
241335,SANTA ROSA,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
241336,SANTA ROSA,FAIR OAKS AVE & LELAND ST,95404.0,38.44468884,-122.70238229999998
241337,SANTA ROSA,CHANATE RD & JEREMY CT,95404.0,38.47235779,-122.69418229999998
241338,SANTA ROSA,FINLEY AVE & LEDDY AVE,95407.0,38.41998491,-122.7661094
241339,SANTA ROSA,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
241340,SANTA ROSA,DORADO CT & W STEELE LN,95403.0,38.45998198,-122.7373249
241341,SANTA ROSA,SANTA ROSA AVE & SHADY LN,95407.0,38.40038756,-122.7134987
241342,SANTA ROSA,FLOWER AVE & NEWHALL ST & PETALUMA HILL RD,95404.0,38.42473645,-122.7087034
241343,SANTA ROSA,CORBY AVE & HEARN AVE,95407.0,38.41429399,-122.71748640000001
241344,SANTA ROSA,SIOUX ST & YUMA ST,95403.0,38.46131071,-122.74712849999999
241345,SANTA ROSA,FULTON RD & HWY 12 E & HWY 12 W & N WRIGHT RD,95401.0,38.42760143,-122.7691831
241346,SANTA ROSA,NORTHVIEW ST & SAN MIGUEL AVE,95403.0,38.47303669,-122.76481229999999
241347,SANTA ROSA,HERBERT ST & JENNINGS AVE,95401.0,38.45260372,-122.7336335
241348,SANTA ROSA,SPARROW CREEK ST & W COLLEGE AVE,95401.0,38.44521652,-122.74903090000001
241349,SANTA ROSA,KAWANA SPRINGS RD & SQUIRE LN,95404.0,38.41646098,-122.7105304
241350,SANTA ROSA,HEARN AVE & SANTA ROSA AVE,95407.0,38.41518155,-122.7135236
241351,SANTA ROSA,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
241352,SANTA ROSA,MEDA AVE & SONATA AVE,95404.0,38.42116783,-122.69760409999999
241353,SANTA ROSA,MENDOCINO AVE & SPENCER AVE,95401.0,38.4507052,-122.7175146
241354,SANTA ROSA,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
241355,SANTA ROSA,BETHARDS DR & CACTUS AVE,95405.0,38.42502148,-122.6692619
241356,SANTA ROSA,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
241357,SANTA ROSA,BEAVER LN & KING ST,95404.0,38.44722356,-122.71082679999999
241358,SANTA ROSA,GUERNEVILLE RD & MARLOW RD,95403.0,38.45258756,-122.7513351
241359,SANTA ROSA,N DUTTON AVE & TESCONI CIR,95401.0,38.44943332,-122.73322350000001
241360,SANTA ROSA,3RD ST & A ST,95401.0,38.43817831,-122.7167402
241361,SANTA ROSA,RANGE AVE & W STEELE LN,95403.0,38.45997358,-122.73261799999999
241362,SANTA ROSA,BARHAM AVE & CORBY AVE,95407.0,38.42677371,-122.7178509
241363,SANTA ROSA,STONY POINT PLZ & STONY POINT RD,95407.0,38.42866101,-122.74153390000002
241364,SANTA ROSA,BICENTENNIAL WAY & THE OVERLOOK,95403.0,38.47173676,-122.72091370000001
241365,SANTA ROSA,CRYSTAL HILL DR & TURQUOISE WAY,95404.0,38.41911013,-122.7008114
241366,SANTA ROSA,STONY POINT RD & W 3RD ST,95401.0,38.43379484,-122.74240049999999
241367,SANTA ROSA,BLUEBELL DR & COFFEY LN,95403.0,38.465888,-122.741677
241368,SANTA ROSA,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
241369,SANTA ROSA,SEBASTOPOL RD & WEST AVE,95407.0,38.42978491,-122.72890819999999
241370,SANTA ROSA,RICHMOND DR & SALEM AVE,95401.0,38.45956577,-122.7190646
241371,SANTA ROSA,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
241372,SANTA ROSA,CACTUS AVE & YUCCA ST,95405.0,38.42546158,-122.6692824
241373,SANTA ROSA,CULEBRA AVE & LAS PRAVADAS CT & PRIMAVERA DR,95409.0,38.46585096,-122.67524660000001
241374,SANTA ROSA,FARMERS LN & VALLEJO ST,95405.0,38.43776289,-122.6873821
241375,SANTA ROSA,BEAVER ST & CHERRY ST,95404.0,38.44453735,-122.7123395
241376,SANTA ROSA,BOAS DR & HWY 12 & S BOAS DR,95409.0,38.46505683,-122.65784140000001
241377,SANTA ROSA,SKYVIEW DR & STARVIEW DR,95403.0,38.48017046,-122.7422017
241378,SANTA ROSA,INDUSTRIAL DR & PINER RD,95403.0,38.47148370000001,-122.73962809999999
241379,SANTA ROSA,FRANKLIN AVE & GAY ST,95404.0,38.46101047,-122.71060890000001
241380,SANTA ROSA,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
241381,SANTA ROSA,JUILLIARD PARK DR & SANTA ROSA AVE,95404.0,38.434241,-122.71183899999998
241382,SANTA ROSA,FERNGLEN DR & PARKTRAIL DR,95405.0,38.43980351,-122.6561023
241383,SANTA ROSA,BROOKWOOD AVE & SONOMA AVE,95404.0,38.44036347,-122.70283090000001
241384,SANTA ROSA,ROBERTS AVE & SEBASTOPOL RD,95407.0,38.43118849,-122.72284590000001
241385,SANTA ROSA,CLOVER DR & W COLLEGE AVE,95401.0,38.44540732,-122.7394594
241386,SANTA ROSA,PINEWOOD DR & ROSEWOOD DR,95407.0,38.42003642,-122.7185621
241387,SANTA ROSA,HEIDI PL & W STEELE LN,95403.0,38.45998099,-122.73801110000001
241388,SANTA ROSA,COFFEY LN & SAN MIGUEL RD,95403.0,38.47452626,-122.747033
241389,SANTA ROSA,CEDAR ROCK LN & SUMMERCREEK DR,95404.0,38.41133518,-122.70992779999999
241390,SANTA ROSA,S A ST & SONOMA AVE,95401.0,38.43587467,-122.71551409999998
